var1	var2	cor	p	num_obs	adjp
il6	oral s__Veillonella_rogosae	0.0362706298637745	0.668261444347958	142	0.995755047898408
il6	oral s__Actinomyces_oris	0.0103608685861569	0.904354091010539	137	0.99838459389747
il6	oral s__Haemophilus_sputorum	-0.0362673536567912	0.674715953273362	136	0.995755047898408
il6	oral s__Rothia_sp._HMSC065C12	-0.137547372015667	0.0989826882404023	145	0.995755047898408
il6	oral s__Streptococcus_sp._HSISS2	0.057203245456988	0.503575743336052	139	0.995755047898408
il6	oral s__Rothia_dentocariosa	-0.00258054714302313	0.975947812891161	139	1
il6	oral s__Streptococcus_timonensis	-0.0486557713901308	0.561128244563472	145	0.995755047898408
il6	oral s__Lautropia_mirabilis	0.0163850230908579	0.863240877774913	113	0.995755047898408
il6	oral s__Streptococcus_sp._HMSC067H01	-0.0953930720148053	0.252066135745597	146	0.995755047898408
il6	oral s__Streptococcus_sp._Marseille_Q3533	-0.104566312949107	0.210685913335849	145	0.995755047898408
il6	oral s__Rothia_sp._HMSC072B04	-0.0895908635415699	0.280529688658084	147	0.995755047898408
il6	oral s__Veillonella_tobetsuensis	-0.0592744132219168	0.481920834841651	143	0.995755047898408
il6	oral s__Alloprevotella_tannerae	0.00075870478254979	0.993429691482256	121	1
il6	oral s__Neisseria_sp._HMSC071A01	-0.0520849724626278	0.565135277700736	124	0.995755047898408
il6	oral s__Megasphaera_micronuciformis	0.0872307453343311	0.403147712400528	94	0.995755047898408
il6	oral s__Neisseria_meningitidis	-0.0949636805533184	0.267892297120272	138	0.995755047898408
il6	oral s__Alloprevotella_sp._oral_taxon_473	-0.030333342860137	0.754962703314142	108	0.995755047898408
il6	oral s__Prevotella_salivae	0.0953876303367844	0.286075694587979	127	0.995755047898408
il6	oral s__Streptococcus_sp._UMB0029	-0.0889639443226858	0.290687921759616	143	0.995755047898408
il6	oral s__Solobacterium_moorei	0.112061958827299	0.28222464999397	94	0.995755047898408
il6	oral s__Peptostreptococcus_stomatis	0.000318500193572439	0.997452379391953	103	1
il6	oral s__Veillonella_nakazawae	0.00628452233028564	0.941041405292569	141	0.99838459389747
il6	oral s__Streptococcus_sp._F0442	0.0282470167346179	0.737710011443739	143	0.995755047898408
il6	oral s__Streptococcus_sp._HPH0090	0.0998294658686378	0.230577305501065	146	0.995755047898408
il6	oral s__Prevotella_intermedia	0.0241806499936363	0.779914537720722	136	0.995755047898408
il6	oral s__Rothia_aeria	-0.15593723933948	0.0629186831550946	143	0.995755047898408
il6	oral s__Streptococcus_sp._HMSC034E03	-0.119051911206625	0.152361354759556	146	0.995755047898408
il6	oral s__Streptococcus_anginosus	0.065125223013825	0.433220213690534	147	0.995755047898408
il6	oral s__Veillonella_sp._oral_taxon_158	0.00621122473163506	0.941309362974672	143	0.99838459389747
il6	oral s__Streptococcus_sp._XMC	-0.0230254110037066	0.786380467947735	141	0.995755047898408
il6	oral s__Rothia_sp._HMSC062F03	0.126651212871049	0.143256403933606	135	0.995755047898408
il6	oral s__Actinomyces_sp._ICM58	-0.094766584092649	0.272453573610767	136	0.995755047898408
il6	oral s__Leptotrichia_wadei	-0.117338213310499	0.201836836508259	120	0.995755047898408
il6	oral s__Mogibacterium_diversum	0.10557203457514	0.330458468964757	87	0.995755047898408
il6	oral s__Actinomyces_sp._oral_taxon_172	0.00819621761354547	0.926260878060123	130	0.99838459389747
il6	oral s__Porphyromonas_somerae	0.0901066203818497	0.348652013117189	110	0.995755047898408
il6	oral s__Porphyromonas_sp._oral_taxon_279	0.106261878171594	0.275527113442821	107	0.995755047898408
il6	oral s__Porphyromonas_bobii	0.0303013662522515	0.760888498882133	103	0.995755047898408
il6	oral s__Neisseria_flavescens	-0.0413579884444915	0.640357330208754	130	0.995755047898408
il6	oral s__Rothia_sp._HMSC072E10	0.199907075185894	0.0187332981402671	138	0.995755047898408
il6	oral s__Candidatus_Nanosynbacter_sp._HMT_352	-0.0905313247268543	0.370374289891637	100	0.995755047898408
il6	oral s__Parvimonas_micra	0.0908134361442761	0.325985406893749	119	0.995755047898408
il6	oral s__Prevotella_vespertina	0.066871191919544	0.487609075862521	110	0.995755047898408
il6	oral s__Porphyromonas_sp._KLE_1280	-0.024712528699496	0.799305940876754	108	0.995755047898408
il6	oral s__Prevotella_nanceiensis	0.0158184921378642	0.862704013824142	122	0.995755047898408
il6	oral s__Fusobacterium_pseudoperiodonticum	0.075503807574276	0.408485213619474	122	0.995755047898408
il6	oral s__Streptococcus_sp._HMSC074B11	-0.0295859211009444	0.723896867505963	145	0.995755047898408
il6	oral s__Abiotrophia_sp._HMSC24B09	0.0571622354856213	0.579526153346429	96	0.995755047898408
il6	oral s__Streptococcus_sp._SK140	-0.0411603178606408	0.624256517986832	144	0.995755047898408
il6	oral s__Prevotella_sp._oral_taxon_306	0.0534523467043748	0.58812547975954	105	0.995755047898408
il6	oral s__Neisseria_sp._oral_taxon_014	-0.0210445468509985	0.815567751277503	125	0.995755047898408
il6	oral s__Streptococcus_sp._HMSC061D10	-0.0402437020190933	0.630801610203909	145	0.995755047898408
il6	oral s__Veillonella_sp._S13053_19	0.0941287021370269	0.266898220235687	141	0.995755047898408
il6	oral s__Haemophilus_influenzae	-0.0787847180083106	0.354822856726336	140	0.995755047898408
il6	oral s__Streptococcus_sp._HMSC056C01	0.0533696006235503	0.523768303886708	145	0.995755047898408
il6	oral s__Lachnoanaerobaculum_saburreum	-0.112384663563825	0.225643740640104	118	0.995755047898408
il6	oral s__Leptotrichia_sp._oral_taxon_218	-0.190244211768399	0.0677666055570972	93	0.995755047898408
il6	oral s__Alloprevotella_rava	-0.0835407052909365	0.431113000363089	91	0.995755047898408
il6	oral s__Haemophilus_paraphrohaemolyticus	-0.022230749063769	0.809550101592583	120	0.995755047898408
il6	oral s__Streptococcus_sp._1001283B150225_161107_H12	-0.0830343764715955	0.327221535513028	141	0.995755047898408
il6	oral s__Actinomyces_naeslundii	-0.0741888650176535	0.397874142992479	132	0.995755047898408
il6	oral s__Schaalia_sp._ORNL0103	-0.0358890701468423	0.676019551591524	138	0.995755047898408
il6	oral s__Streptococcus_sp._Marseille_Q6470	0.00497285675218032	0.953163164112798	142	0.99838459389747
il6	oral s__Streptococcus_sp._343_SSPC	-0.0344004465870903	0.688746643503208	138	0.995755047898408
il6	oral s__Porphyromonas_pasteri	-0.0722224662830031	0.467845118421072	103	0.995755047898408
il6	oral s__Porphyromonas_endodontalis	0.113675811870101	0.272181919712565	95	0.995755047898408
il6	oral s__Campylobacter_concisus	-0.11003007085784	0.223782458283413	124	0.995755047898408
il6	oral s__Leptotrichia_sp._oral_taxon_417	-0.198445540028622	0.0466614182827215	101	0.995755047898408
il6	oral s__Oribacterium_sinus	0.0642902428271177	0.502624363655636	111	0.995755047898408
il6	oral s__Streptococcus_sp._Marseille_Q0941	-0.0237513845655635	0.775979428927596	146	0.995755047898408
il6	oral s__Streptococcus_sp._HMSC062D07	0.0284002187596151	0.738153617294313	141	0.995755047898408
il6	oral s__Aggregatibacter_segnis	0.105409203197197	0.232646015016808	130	0.995755047898408
il6	oral s__Streptococcus_sp._A12	0.0139866685997555	0.870660480942071	138	0.995755047898408
il6	oral s__Fusobacterium_periodonticum	0.057110016357343	0.542571012274939	116	0.995755047898408
il6	oral s__Streptococcus_sp._Marseille_Q4154	-0.0294515059706502	0.726959039342862	143	0.995755047898408
il6	oral s__Gemella_morbillorum	0.0389530775351661	0.650113141174118	138	0.995755047898408
il6	oral s__Fusobacterium_nucleatum	0.0656141673210717	0.446192091693748	137	0.995755047898408
il6	oral s__Granulicatella_sp._HMSC30F09	0.0458376657384387	0.590729716892032	140	0.995755047898408
il6	oral s__Veillonella_sp._CLA_AA_H247	0.113414174555044	0.186976069343384	137	0.995755047898408
il6	oral s__Haemophilus_sp._Marseille_Q0026	0.0212205270457698	0.830440973005151	104	0.995755047898408
il6	oral s__Leptotrichia_sp._oral_taxon_215	-0.184805209754884	0.0566975122265583	107	0.995755047898408
il6	oral s__Leptotrichia_sp._oral_taxon_221	-0.156172399905602	0.113391035884964	104	0.995755047898408
il6	oral s__Streptococcus_sp._oral_taxon_061	-0.0560430080722472	0.510742558478568	140	0.995755047898408
il6	oral s__Aggregatibacter_sp._2125159857	0.0607991216980504	0.521807008387024	113	0.995755047898408
il6	oral s__Abiotrophia_defectiva	0.0460682107646587	0.673055669317539	86	0.995755047898408
il6	oral s__Corynebacterium_durum	-0.136528288476888	0.207328268332048	87	0.995755047898408
il6	oral s__Aggregatibacter_sp._oral_taxon_458	0.0328797771879614	0.726049228900622	116	0.995755047898408
il6	oral s__Candidatus_Nanosynbacter_sp._TM7_057	0.0571180610237996	0.582458486818473	95	0.995755047898408
il6	oral s__Lachnoanaerobaculum_orale	-0.00901626395312071	0.932022684347558	92	0.99838459389747
il6	oral s__Actinomyces_sp._S6_Spd3	0.109337261738451	0.278863229223086	100	0.995755047898408
il6	oral s__Candidatus_Nanosynbacter_sp._TM7_008	-0.0652474756333641	0.5343519637728	93	0.995755047898408
il6	oral s__Candidatus_Nanosynbacter_sp._TM7_076	-0.0313032709533039	0.765803908744534	93	0.995755047898408
il6	oral s__Actinomyces_sp._oral_taxon_181	0.170425817990276	0.0951225778092467	97	0.995755047898408
il6	oral s__Actinomyces_sp._ph3	0.111704963299272	0.302975911321279	87	0.995755047898408
il6	oral s__Candidatus_Nanosynbacter_sp._TM7_087	-0.0836892501320694	0.425128766429914	93	0.995755047898408
il6	oral s__Lachnoanaerobaculum_sp._ICM7	-0.156606575242871	0.162659205709188	81	0.995755047898408
il6	oral s__Candidatus_Nanosynbacter_sp._TM7_075	-0.0877215912174481	0.390387543107812	98	0.995755047898408
il6	oral s__Candidatus_Nanosynbacter_sp._TM7_053	-0.0390940012685416	0.705305506323997	96	0.995755047898408
ip10	gut s__Collinsella_aerofaciens	-0.0770166553899357	0.345241208979809	152	0.995755047898408
ip10	gut s__Blautia_wexlerae	0.0582870303924986	0.475242652447582	152	0.995755047898408
ip10	gut s__Faecalibacterium_prausnitzii	-0.0925887957134753	0.256260088670418	152	0.995755047898408
ip10	gut s__Prevotella_copri	-0.0144156113589737	0.864644248076143	142	0.995755047898408
ip10	gut s__Catenibacterium_mitsuokai	0.0974612407338567	0.251641161430432	140	0.995755047898408
ip10	gut s__Dorea_longicatena	-0.0646019997402935	0.428682871452136	152	0.995755047898408
ip10	gut s__Mediterraneibacter_faecis	0.0630369261681668	0.439969998200238	152	0.995755047898408
ip10	gut s__Fusicatenibacter_saccharivorans	-0.073401267094499	0.368408464470476	152	0.995755047898408
ip10	gut s__Holdemanella_biformis	-0.055803415824329	0.495725872178089	151	0.995755047898408
ip10	gut s__Ruminococcus_bromii	-0.0790449634018822	0.334275340183486	151	0.995755047898408
ip10	gut s__Blautia_obeum	0.0900327366917488	0.269664574072698	152	0.995755047898408
ip10	gut s__Extibacter_muris	-0.0407534223169923	0.617758030941733	152	0.995755047898408
ip10	gut s__Gemmiger_formicilis	-0.00301054545206022	0.970617684819739	152	1
ip10	gut s__Holdemanella_porci	-0.0523267263153388	0.537294583017422	141	0.995755047898408
ip10	gut s__Bifidobacterium_adolescentis	-0.0917060513390789	0.342385187281168	109	0.995755047898408
ip10	gut s__Blautia_massiliensis	-0.0355350296270477	0.664549470113074	151	0.995755047898408
ip10	gut s__Coprococcus_comes	-0.0799110163410083	0.327374258197995	152	0.995755047898408
ip10	gut s__Anaerobutyricum_hallii	0.0951926954120791	0.243084393021388	152	0.995755047898408
ip10	gut s__Anaerostipes_hadrus	-0.0738352503775996	0.365577881796042	152	0.995755047898408
ip10	gut s__Dorea_formicigenerans	0.091608061837492	0.261347908466744	152	0.995755047898408
ip10	gut s__Roseburia_faecis	-0.0468941149133059	0.565774680491392	152	0.995755047898408
ip10	gut s__Subdoligranulum_sp._APC924_74	-0.0926559776925758	0.257506565253977	151	0.995755047898408
ip10	gut s__Methanobrevibacter_smithii	-0.12990032052411	0.227257364433454	88	0.995755047898408
ip10	gut s__Oliverpabstia_intestinalis	-0.0127152317880795	0.876726393846092	151	0.995755047898408
ip10	gut s__Bifidobacterium_longum	-0.210282675071407	0.0121364199914134	142	0.995755047898408
ip10	gut s__Phocaeicola_vulgatus	-0.0229104217497386	0.779835354872164	151	0.995755047898408
ip10	gut s__Mogibacterium_kristiansenii	0.0426302209619563	0.606544136457713	148	0.995755047898408
ip10	gut s__Cyclospora_cayetanensis	0.107426239927829	0.187519373326018	152	0.995755047898408
ip10	gut s__Eubacterium_coprostanoligenes	0.0327939965338827	0.69810065479694	142	0.995755047898408
ip10	gut s__Roseburia_inulinivorans	0.000230045311955385	0.997777502980374	151	1
ip10	gut s__Ruminococcus_torques	0.0985210396462524	0.226941341816842	152	0.995755047898408
ip10	gut s__Ruminococcus_callidus	-0.0899909305278433	0.27473617815468	149	0.995755047898408
ip10	gut s__Paratractidigestivibacter_faecalis	0.00909977928861014	0.917431188164318	132	0.99838459389747
ip10	gut s__Bifidobacterium_catenulatum	-0.0799972004479283	0.440258554042754	95	0.995755047898408
ip10	gut s__Blautia_faecis	0.0656852493524423	0.420969461978364	152	0.995755047898408
ip10	gut s__Blautia_glucerasea	0.0719147889200992	0.378205949993751	152	0.995755047898408
ip10	gut s__Blautia_luti	0.0052146337796185	0.94911686636535	152	0.99838459389747
ip10	gut s__Slackia_isoflavoniconvertens	0.00698875505578026	0.932292238247693	150	0.99838459389747
ip10	gut s__Romboutsia_timonensis	-0.0514787647544914	0.555756982826564	133	0.995755047898408
ip10	gut s__Blautia_faecicola	-0.028820590627328	0.724200958330468	152	0.995755047898408
ip10	gut s__Bacteroides_uniformis	0.0147517740998086	0.858607791554091	148	0.995755047898408
ip10	gut s__Ruminococcus_gnavus	0.0373738202147363	0.647223953046587	152	0.995755047898408
ip10	gut s__Anaerobutyricum_soehngenii	0.0011447590538481	0.988835580144563	152	1
ip10	gut s__Oscillibacter_sp._ER4	0.0010735293573261	0.98967327444449	148	1
ip10	gut s__Prevotella_stercorea	0.0433121473969864	0.620166502030933	133	0.995755047898408
ip10	gut s__Prevotella_hominis	0.11062100528683	0.238842494756801	115	0.995755047898408
ip10	gut s__Roseburia_intestinalis	0.050294220162795	0.537917890267434	152	0.995755047898408
ip10	gut s__Ellagibacter_isourolithinifaciens	-0.00162513542795233	0.984630835057008	143	1
ip10	gut s__Coprococcus_eutactus	-0.0763366343400379	0.34952686214233	152	0.995755047898408
ip10	gut s__Akkermansia_muciniphila	-0.0482222719141324	0.586890146299989	129	0.995755047898408
ip10	gut s__Blautia_sp._BIOML_A1	0.046062035189552	0.576563835959858	149	0.995755047898408
ip10	gut s__Vescimonas_coprocola	0.025747647263855	0.753398112007082	151	0.995755047898408
ip10	gut s__Eubacterium_ramulus	-0.0373669858323253	0.647284120513015	152	0.995755047898408
ip10	gut s__Faecalibacterium_sp._HTFF	0.0177659770774814	0.827834819940996	152	0.995755047898408
ip10	gut s__Coprococcus_catus	-0.0561581202714617	0.491537911477597	152	0.995755047898408
ip10	gut s__Evtepia_gabavorous	0.0246250944486422	0.764597106307677	150	0.995755047898408
ip10	gut s__Dialister_succinatiphilus	0.110148903941239	0.256010216086883	108	0.995755047898408
ip10	gut s__Blautia_stercoris	0.0284891230803928	0.727246764877242	152	0.995755047898408
ip10	gut s__Lentihominibacter_faecis	-0.000975949808295573	0.99051642444688	151	1
ip10	gut s__Parolsenella_catena	0.0377795169946333	0.670396035954319	129	0.995755047898408
ip10	gut s__Senegalimassilia_anaerobia	-0.0517457630960566	0.533221401794767	147	0.995755047898408
ip10	gut s__Collinsella_bouchesdurhonensis	-0.0842373389271801	0.320243377861712	141	0.995755047898408
ip10	gut s__Escherichia_coli	0.0186232136632973	0.820258048228933	151	0.995755047898408
ip10	gut s__Lachnospira_eligens	0.0608123346933754	0.456301022750436	152	0.995755047898408
ip10	gut s__Anthropogastromicrobium_aceti	-0.0533252004182642	0.515083530761634	151	0.995755047898408
ip10	gut s__Ruminococcus_bicirculans	-0.0617503000133339	0.452416240088552	150	0.995755047898408
ip10	gut s__Veillonella_parvula	0.0179749934929097	0.829310401343732	146	0.995755047898408
ip10	gut s__Ruminococcus_flavefaciens	0.033073469931997	0.687515458798551	150	0.995755047898408
ip10	gut s__Prevotella_sp._885	0.139012239929671	0.147337301039645	110	0.995755047898408
ip10	gut s__Phascolarctobacterium_succinatutens	0.0597438443977248	0.511043459265381	123	0.995755047898408
ip10	gut s__Oscillibacter_valericigenes	-0.0100055358497529	0.902529163079211	152	0.99838459389747
ip10	gut s__Lachnoclostridium_sp._210928_DFI_6_3	-0.0604424665090027	0.466640757829187	147	0.995755047898408
ip10	gut s__Ruminococcus_lactaris	0.0108427476951045	0.894417498762407	152	0.99838459389747
ip10	gut s__Ruminococcus_sp._NSJ_71	-0.150712721748067	0.0765959393658344	139	0.995755047898408
ip10	gut s__Ruthenibacterium_lactatiformans	0.132030016607549	0.104881104177878	152	0.995755047898408
ip10	gut s__Butyrivibrio_crossotus	-0.0999599982221432	0.223307289086101	150	0.995755047898408
ip10	gut s__Flavonifractor_plautii	-0.00465079723070825	0.954614197745397	152	0.99838459389747
ip10	gut s__Prevotellamassilia_timonensis	-0.0163053786749763	0.8589277665365	121	0.995755047898408
ip10	gut s__Roseburia_sp._BX1005	-0.0189278220873571	0.816767075778426	152	0.995755047898408
ip10	gut s__Olsenella_uli	0.0306808134394341	0.714763125808777	144	0.995755047898408
ip10	gut s__Gallintestinimicrobium_propionicum	-0.0701742767514813	0.391464502717076	151	0.995755047898408
ip10	gut s__Roseburia_hominis	-0.06715805876202	0.410612900623684	152	0.995755047898408
ip10	gut s__Ruminococcus_sp._BSD2780120874_150323_B10	-0.0358982032194915	0.680123840899373	134	0.995755047898408
ip10	gut s__Vescimonas_fastidiosa	0.022346220976358	0.787961944513223	147	0.995755047898408
ip10	gut s__Faecalicatena_fissicatena	-0.0627054586212317	0.44238203393464	152	0.995755047898408
ip10	gut s__Simiaoa_sunii	-0.165662978414656	0.0435746005976663	149	0.995755047898408
ip10	gut s__Ruminococcus_sp._FMBCY1	-0.101793489529339	0.300962375233933	105	0.995755047898408
ip10	gut s__Collinsella_sp._AM34_10	0.0506368970946043	0.557796492762957	136	0.995755047898408
ip10	gut s__Senegalimassilia_faecalis	0.118086199733223	0.164481863580776	140	0.995755047898408
ip10	gut s__Mediterraneibacter_sp._NSJ_151	-0.155535029627048	0.0565938493072753	151	0.995755047898408
ip10	gut s__Agathobaculum_butyriciproducens	0.0178377380927972	0.827150216086254	152	0.995755047898408
ip10	gut s__Anaerotardibacter_sp._CLA_AA_M13	0.0249240121580547	0.768977633211606	141	0.995755047898408
ip10	gut s__Phascolarctobacterium_sp._Marseille_Q4147	0.104694770470172	0.254730250305955	120	0.995755047898408
ip10	gut s__Eggerthella_lenta	0.0300405278876974	0.713028736112565	152	0.995755047898408
ip10	gut s__Eubacterium_ventriosum	-0.0780271871732311	0.340551189967431	151	0.995755047898408
ip10	gut s__Alistipes_putredinis	-0.16221409823772	0.0684994545868942	127	0.995755047898408
ip10	gut s__Absicoccus_porci	-0.00114871943069754	0.991270813634861	94	1
ip10	gut s__Oscillibacter_sp._MSJ_31	0.0757847015422908	0.356262843327666	150	0.995755047898408
ip10	gut s__Bacteroides_caccae	-0.0996731994640086	0.231020460507683	146	0.995755047898408
ip10	gut s__Intestinibacter_bartlettii	-0.030898036252052	0.718709076846319	138	0.995755047898408
ip10	gut s__Bacteroides_ovatus	-0.0348304749071767	0.673950515496004	148	0.995755047898408
ip10	gut s__Blautia_schinkii	0.0627840540189586	0.44180942990049	152	0.995755047898408
ip10	gut s__Faecalibacillus_intestinalis	-0.200047161255215	0.0145642674005129	149	0.995755047898408
ip10	gut s__Holdemanella_sp._MSK_7_32	0.0176739598483067	0.836796746521681	138	0.995755047898408
ip10	gut s__Pseudoflavonifractor_sp._MSJ_30	-0.026036946671314	0.750717895913051	151	0.995755047898408
ip10	gut s__Blautia_sp._MSK_20_85	-0.0122539757518501	0.883569459189031	145	0.99838459389747
ip10	gut s__Bacteroides_fragilis	0.0392259378481263	0.631003987243311	152	0.995755047898408
ip10	gut s__Ruminococcus_sp._AF37_3AC	-0.127518427518428	0.182021827253477	111	0.995755047898408
ip10	gut s__Blautia_sp._MCC270	0.0474313863476425	0.569273797957334	146	0.995755047898408
ip10	gut s__Klebsiella_pneumoniae	-0.0965493203206692	0.236410386530949	152	0.995755047898408
ip10	gut s__Parabacteroides_merdae	-0.102418605354026	0.216783347207979	147	0.995755047898408
ip10	gut s__Roseburia_sp._CLA_AA_H209	-0.0486441268734751	0.55268263313559	151	0.995755047898408
ip10	gut s__Desulfovibrio_piger	-0.144560929883765	0.106256841848029	126	0.995755047898408
ip10	gut s__Bacteroides_stercoris	0.0788784949858775	0.340215071769674	148	0.995755047898408
ip10	gut s__Blautia_sp._OF03_15BH	-0.0806622516556291	0.324456015864895	151	0.995755047898408
ip10	gut s__Kineothrix_sp._MSJ_39	0.000690135935866155	0.993298647278497	151	1
ip10	gut s__Ruminococcus_sp._Marseille_P6503	0.0586240849351428	0.489410451026618	141	0.995755047898408
ip10	gut s__Ruminococcus_sp._M6_2020	-0.0576960613454165	0.481205908988752	151	0.995755047898408
ip10	gut s__Blautia_sp._MSK20_18	-0.00464719753310357	0.955106051109228	149	0.99838459389747
ip10	gut s__Blautia_sp._MCC283	-0.0582336992755234	0.478607405471948	150	0.995755047898408
ip10	gut s__Collinsella_sp._TF05_9AC	0.079938934211154	0.354459919021451	136	0.995755047898408
ip10	gut s__Mitsuokella_jalaludinii	0.0630410168377223	0.472199316368384	132	0.995755047898408
ip10	gut s__Pseudoflavonifractor_phocaeensis	-0.10323334631866	0.205406276402221	152	0.995755047898408
ip10	gut s__Faecalibacterium_sp._Marseille_Q4896	-0.0226730076892306	0.78277470787458	150	0.995755047898408
ip10	gut s__Brotomerdimonas_butyrica	0.0433814836214943	0.597723394009711	150	0.995755047898408
ip10	gut s__Clostridium_sp._1001271B_151109_B4	-0.0846834819791092	0.353226846631886	122	0.995755047898408
ip10	gut s__Adlercreutzia_equolifaciens	6.22249877772346e-05	0.999413533760317	150	1
ip10	gut s__Blautia_sp._MSJ_36	0.0820913210177762	0.315936179226719	151	0.995755047898408
ip10	gut s__Bacteroides_thetaiotaomicron	-0.0118103026801191	0.885821577978306	150	0.99838459389747
ip10	gut s__Blautia_sp._Marseille_P3087	-0.0100522830254444	0.902401909821094	151	0.99838459389747
ip10	gut s__Megasphaera_elsdenii	0.0270601436844617	0.766087129278786	123	0.995755047898408
ip10	gut s__Ruminococcus_sp._210702_SL_1_03	0.00269284206952772	0.974614303202403	142	1
ip10	gut s__Parabacteroides_distasonis	0.0684907633321715	0.402947921178955	151	0.995755047898408
ip10	gut s__Clostridium_sp._BIOML_A1	-0.0286627546395687	0.74015534413561	136	0.995755047898408
ip10	gut s__Fusicatenibacter_sp._CLA_AA_H277	-0.0691669571279191	0.39831166014276	151	0.995755047898408
ip10	gut s__Faecalibacillus_faecis	-0.0751962563687652	0.376786991257117	140	0.995755047898408
ip10	gut s__Anaeromassilibacillus_sp._An200	0.0557772537638309	0.498837536730326	149	0.995755047898408
ip10	gut s__Blautia_hansenii	0.0872682290064858	0.284690884879792	152	0.995755047898408
ip10	gut s__Bifidobacterium_pseudocatenulatum	-0.215675020314455	0.0167379574558241	123	0.995755047898408
ip10	gut s__Dorea_sp._AF36_15AT	-0.0305019170442663	0.709748288143208	151	0.995755047898408
ip10	gut s__Paraprevotella_clara	-0.00303905036821096	0.975094417582672	108	1
ip10	gut s__Phocaeicola_massiliensis	-0.0637890844787396	0.447060654293545	144	0.995755047898408
ip10	gut s__Blautia_sp._MSJ_19	-0.0160752875566399	0.84451557158483	151	0.995755047898408
ip10	gut s__Clostridium_saudiense	0.0330917219888904	0.718237190090056	121	0.995755047898408
ip10	gut s__Roseburia_sp._CLA_AA_H204	0.0078753406218195	0.925549840042038	143	0.99838459389747
ip10	gut s__Clostridium_sp._D43t1_170807_D5	0.0200352145306274	0.835947544917681	109	0.995755047898408
ip10	gut s__Faecalibacterium_sp._CLA_AA_H233	0.109626911064182	0.178601015603869	152	0.995755047898408
ip10	gut s__Bacteroides_xylanisolvens	0.124666601183235	0.132353227154209	147	0.995755047898408
ip10	gut s__Waltera_intestinalis	-0.130783005538387	0.114291575372855	147	0.995755047898408
ip10	gut s__Faecalibacterium_sp._I3389	0.105618682467759	0.19658206089413	151	0.995755047898408
ip10	gut s__Oscillibacter_sp._MCC667	0.0632485186476124	0.43996632373876	151	0.995755047898408
ip10	gut s__Dorea_sp._AM58_8	0.0107231460029114	0.89557565732012	152	0.99838459389747
ip10	gut s__Eubacterium_sp._AF22_8LB	-0.0425708198532313	0.651002638060844	115	0.995755047898408
ip10	gut s__Faecalibacterium_sp._AF27_11BH	0.0556067476872846	0.500152388619647	149	0.995755047898408
ip10	gut s__Porcipelethomonas_ammoniilytica	0.0222151697873691	0.79642126802189	137	0.995755047898408
ip10	gut s__Solobacterium_moorei	0.0675992412952174	0.460762779612526	121	0.995755047898408
ip10	gut s__Streptococcus_salivarius	0.109572699845682	0.229241661975081	122	0.995755047898408
ip10	gut s__Dorea_phocaeensis	-0.0365082892573003	0.657024838143321	150	0.995755047898408
ip10	gut s__Butyricicoccus_faecihominis	-0.00367127427885684	0.964409766140373	150	0.99965264740941
ip10	gut s__Prevotella_sp._Marseille_P4119	0.0856483262793382	0.364368993082989	114	0.995755047898408
ip10	gut s__Clostridium_sp._D43t1_170807_H7	-0.0796280477753301	0.392891518337616	117	0.995755047898408
ip10	gut s__Clostridium_sp._AF15_31	-0.103047484053863	0.350236572909692	84	0.995755047898408
ip10	gut s__Butyricicoccus_sp._BIOML_A1	-0.00497155147203086	0.952139005087754	148	0.99838459389747
ip10	gut s__Brotolimicola_acetigignens	-0.121901185501968	0.141206837817399	147	0.995755047898408
ip10	gut s__Waltera_sp._CLA_AA_H273	-0.0904918057559936	0.275354978966959	147	0.995755047898408
ip10	gut s__Prevotella_pectinovora	-0.0173123964333623	0.854100414078813	115	0.995755047898408
ip10	gut s__Clostridium_perfringens	-0.033147106838382	0.687861325455407	149	0.995755047898408
ip10	gut s__Yeguia_hominis	-0.103206965354616	0.210119666297204	149	0.995755047898408
ip10	gut s__Alistipes_shahii	0.0359823012943583	0.693581714603417	122	0.995755047898408
ip10	gut s__Roseburia_porci	-0.113680724991286	0.164409596323283	151	0.995755047898408
ip10	gut s__Mediterraneibacter_glycyrrhizinilyticus	0.0172533983966539	0.832728593663271	152	0.995755047898408
ip10	gut s__Faecalibacillus_sp._MSK20_93	-0.143890730173916	0.130000480043484	112	0.995755047898408
ip10	gut s__Phascolarctobacterium_faecium	-0.0488169192057527	0.599126019090104	118	0.995755047898408
ip10	gut s__Alistipes_onderdonkii	-0.147305029428232	0.0944182127249772	130	0.995755047898408
ip10	gut s__Clostridium_spiroforme	-0.0247157422729942	0.779041613697397	131	0.995755047898408
ip10	gut s__Intestinimonas_massiliensis	0.0681558785940308	0.403682550301777	152	0.995755047898408
ip10	gut s__Clostridium_sp._AF36_4	-0.129889400117208	0.134575935389639	134	0.995755047898408
ip10	gut s__Dysosmobacter_sp._BX15	0.000540540540540541	0.994790941961315	149	1
ip10	gut s__Clostridium_sp._L2_50	0.0264295830055075	0.77046832509457	124	0.995755047898408
ip10	gut s__Clostridium_sp._AF37_5	-0.116845570344926	0.17530015215035	136	0.995755047898408
ip10	gut s__Negativibacillus_massiliensis	-0.159258498702559	0.0631087664342475	137	0.995755047898408
ip10	gut s__Intestinimonas_butyriciproducens	-0.156500522830254	0.0542525964037409	152	0.995755047898408
ip10	gut s__Anaerotignum_faecicola	-0.144737099426641	0.0772276132414474	150	0.995755047898408
