"","s__Prevotella_copri","s__Bacteroides_fragilis","s__Phocaeicola_vulgatus","s__Prevotella_stercorea","s__Faecalibacterium_prausnitzii","s__Prevotella_hominis","s__Prevotella_sp._885","s__Prevotella_corporis","s__Prevotellamassilia_timonensis","s__Prevotella_disiens","s__Finegoldia_magna","s__Blautia_wexlerae","s__Bacteroides_caccae","s__Catenibacterium_mitsuokai","s__Escherichia_coli","s__Extibacter_muris","s__Roseburia_inulinivorans","s__Ruminococcus_gnavus","s__Prevotella_sp._Marseille_P4119","s__Prevotella_timonensis","s__Dorea_longicatena","s__Collinsella_aerofaciens","s__Mediterraneibacter_faecis","s__Prevotella_buccalis","s__Roseburia_faecis","s__Prevotella_bivia","s__Coprococcus_comes","s__Mitsuokella_jalaludinii","s__Ruminococcus_torques","s__Phocaeicola_massiliensis","s__Oscillibacter_sp._ER4","s__Dorea_formicigenerans","s__Gemmiger_formicilis","s__Roseburia_intestinalis","s__Holdemanella_porci","s__Holdemanella_biformis","s__Peptostreptococcus_anaerobius","s__Ruminococcus_callidus","s__Dialister_invisus","s__Ruminococcus_bromii","s__Prevotella_ihumii","s__Fusicatenibacter_saccharivorans","s__Ligilactobacillus_ruminis","s__Anaerobutyricum_hallii","s__Sutterella_wadsworthensis","s__Anaerostipes_hadrus","s__Vescimonas_coprocola","s__Blautia_massiliensis","s__Streptococcus_mitis","s__Prevotella_pectinovora","s__Oscillibacter_sp._MSJ_31","s__Oliverpabstia_intestinalis","s__Oscillibacter_valericigenes","s__Blautia_faecicola","s__Vescimonas_fastidiosa","s__Faecalibacterium_sp._HTFF"
"s__Prevotella_bivia",-0.00211931971799695,0.0415126876161785,0.0425981094707441,-0.143763272922571,0.944391780889268,0.384329575778898,0.211418587043145,-0.463748818302716,-0.233433527707795,-0.727406115355952,-0.603308409028071,0.62035709681932,0.684033700003902,0.369800840824678,-0.411977496191766,0.611091686462301,-0.411164455478849,-0.196008256021858,-0.0331824468165169,-0.305564833481228,0.125346764234199,0.252464267747348,0.150000288936266,-0.0870492861540996,0.484928756369775,0,0.543368380546227,0.330910727941666,0.704240677344086,0.625848340378098,-0.892923936761383,0.19036512045296,-0.086231505954327,0.609426014347509,-0.0157193809606657,-0.215271351661734,-0.199240406927908,0.512976542869353,0.478568779482844,0.0257069713558567,-0.273569490930574,0.740950609345176,0.690410906832791,-0.128559806360399,-0.124566751094236,0.316798045402774,-0.0615762745547511,0.339032747512909,-1.30107675388373,0.0848122130184058,-0.393978531176872,0.230696240467027,-0.218897437105904,0.443473727229313,0.0278380392378401,0.108987379663061
"s__Coprococcus_comes",0.123045858303429,0.0670869415047541,-0.14383680436728,0.059704249406833,0.0961690591728421,0.308709778548869,0.370660153378019,0.591084741811636,0.590834504598253,0.580356192601327,0.12770503245015,-0.0927947638496736,-0.0116058562003909,-0.251113371348074,-0.552314432634074,0.300052390242387,0.487664109622594,-0.067929939509062,0.220848751658309,0.260577646204873,0.180552894458985,-0.292357650799166,0.545936786237774,0.209522308528835,0.461858611770889,0.543368380546227,0,-0.204374762644577,0.100577703491496,-0.380438843723341,0.115207598643755,0.406386295936547,-0.151988689279442,0.212381336430276,0.0942727394433961,0.617634403414299,0.336826123219854,-0.549070380251089,0.105003761986007,-0.561271016508821,0.731581769040205,-0.20200796586357,-0.0185287438516362,-0.101478966787899,-0.188703159024523,0.00157021134501423,-0.339010385295956,0.189373803634187,-0.114474048988172,0.305408190766476,0.107722438542535,0.299052413360693,-0.0176793723927146,-0.220011406565849,-0.49405446322805,-0.231937874053868
"s__Mitsuokella_jalaludinii",-0.271268118829841,-0.13441104553547,-0.262421050382754,0.11363397080257,-0.274954995482917,-0.104840213953652,0.199521948206998,-0.0302433618180186,-0.328549107681696,-0.239233351167957,-0.31564632721088,-0.169168200368661,-0.162224434649662,-0.151349285875583,-0.134018061670622,0.0825418826807806,0.434973572429918,0.198103721248694,-0.510057109154853,-0.0336852112631891,-0.051812357795153,0.256084931152229,0.259811127058889,0.106391666085958,-0.246651004995973,0.330910727941666,-0.204374762644577,0,-0.265345737477965,-0.465270716745789,0.582075462753831,0.299630504386019,0.150503591039781,0.288327218857868,-0.317722138167161,-0.453911612058011,-0.429351730776558,-0.242705778634517,0.195693163163429,0.105150520956832,0.340842936082509,-0.0342688670038226,0.0755414775129867,0.147271742082667,-0.097939854806738,0.356218368035821,0.83282358194151,0.307587921729804,0.461539608958147,-0.297813743163757,0.473675842825102,-0.00846032463414177,0.397553386767629,0.38393444010955,0.10721592622461,0.312394373566651
"s__Ruminococcus_torques",-0.607079671150073,0.000859835285398972,0.0715448308298821,0.013908446959668,-0.104080905298991,-0.449734841241389,-0.0519201644928111,0.548019392924562,-0.0437847323012941,0.33182157167506,0.300386022454163,0.024814063404978,0.0212676191711824,-0.385145865348568,-0.135584950096887,-0.481255070341057,-0.234495105205472,0.0393290611103739,0.256363455307077,0.36690519529753,0.00989498751726853,-0.715771106735066,0.0245022955283333,0.367275752505625,0.0824617783764906,0.704240677344086,0.100577703491496,-0.265345737477965,0,0.321903873369854,-0.389920813084771,-0.209780636303848,0.396174455961241,-0.190589110074896,-0.113335399095397,0.06448666010833,0.350382089911133,-0.228141849557096,-0.750941748500647,-0.310159823181958,0.546950984003633,-0.17860567316416,-0.035672296348889,0.410136779960695,-0.177714689510173,0.373400857202273,-0.19788441142108,-0.0557654562458522,0.355878320849956,0.154363165009145,-0.382036605723171,-0.147517811790163,-0.802204081965764,0.0829552099255542,-0.934111018838957,-0.0957255707794318
"s__Phocaeicola_massiliensis",-0.00619273031203013,0.308511297221929,-0.0851293247269819,-0.0907446005008942,0.160258859008009,0.460739957580981,-0.036432959097806,0.327373673010603,-0.45671368596936,0.654627317331502,0.167038759956846,-0.100843212499902,0.0619789380116763,-0.0510967203208733,0.290673210485172,-0.253655540489336,0.140814602079997,-0.0126959250391518,-0.0771598994022207,0.486675660638754,-0.162922380042807,-0.84420400678368,0.53933673281482,0.101342254945563,-0.186370549699811,0.625848340378098,-0.380438843723341,-0.465270716745789,0.321903873369854,0,-0.791234250963483,0.358371408363243,-0.0101290391211848,0.463248245586795,-0.409730554042216,-0.248542287924888,0.897786486679987,-0.219543940571402,-0.704376353863893,-0.181284697820444,0.21684422052967,-0.572774604094358,-0.130255586201357,-0.296321434807377,0.0336551584264843,-0.208890572329396,-0.934300000321451,-0.565449005630734,0.185164268859683,-0.395052388639263,-0.534687461431546,0.458881881049073,-0.675292769353833,-0.102729972257342,-0.439078823088207,0.0852028462692005
"s__Oscillibacter_sp._ER4",0.0926066274160098,-0.390226709699544,-0.215143086205083,-0.219163496136814,-0.227928518848436,-0.263418436783653,-0.611262168878142,0.058177232113906,-0.303317691893907,-0.407069825726355,0.0515117739142274,-0.158240900237102,-0.384807935552375,-0.0388738038266005,2.10403716376095e-05,0.0852499153355603,-0.0585029437892347,0.116897944441453,-0.0393342931322588,-0.245709897414451,0.0937362907258568,0.976077370960074,-0.318087876527687,-0.149626416485759,0.0272550578011477,-0.892923936761383,0.115207598643755,0.582075462753831,-0.389920813084771,-0.791234250963483,0,0.197962655200523,0.18748094135485,-0.530676275545642,0.568042872149439,0.709904045303746,0.0811141259391482,0.103459061210831,0.674904349919517,-0.141714967986425,-0.131375767189641,0.196688464473142,-0.228383986567229,0.12970319964779,-0.181792474842662,-0.202736677349277,0.372489118959409,0.27004933967391,-0.253637593208798,-0.385518524846934,0.114475546744061,0.142964246601297,0.326230486339793,-0.0494217058020005,0.592242550274868,-0.379729180049939
"s__Dorea_formicigenerans",-0.100158163841614,-0.617905660946027,0.18458018914735,-0.285065739624732,0.570134593925991,-0.188698653254774,0.0583846769507222,0.532742136638096,0.140289015214958,0.380606192601347,0.277901916618242,0.18521370666131,0.479396641686558,0.0909331373347886,-0.659535453975037,-0.1111094275691,-0.281479334623241,-0.568868633394251,-0.0527287875322506,0.434718923397717,0.07668162904152,-0.183220893579816,0.106897325798023,1.08755944154314,0.211876104952351,0.19036512045296,0.406386295936547,0.299630504386019,-0.209780636303848,0.358371408363243,0.197962655200523,0,0.321766077633035,-0.299746554347373,0.0928804340176542,-0.231450187911309,0.0022675894850665,-0.400303179028645,0.190100210140431,-0.258813681497185,0.573199973127777,0.466891105930278,-0.253472821414667,0.744352464909218,0.289943801308789,0.661484981901869,0.499146864578649,0.193125310169708,-0.218449202250798,0.0876971482677261,0.0256601185635989,-0.876575207357262,0.0308982119550919,-0.329696444468696,0.180302668075779,0.00658358965506317
"s__Gemmiger_formicilis",-0.343775974294455,0.162214271081199,0.480483097564553,-0.0506447495582114,0.0467515666646606,-0.429496669593727,-0.119393236199492,-0.250056369287351,-0.161790603770027,-0.494556376667062,-0.00636637021694039,0.271274024814997,-0.0401808345696775,-0.260442757573867,-0.0482128759392961,-0.767030101346139,-0.26676654667319,0.282995182030979,0.286590430973961,-0.763367986509282,0.117158764660038,0.00748957269437009,0.133660661655127,-0.924990830731034,-0.0732498333854602,-0.086231505954327,-0.151988689279442,0.150503591039781,0.396174455961241,-0.0101290391211848,0.18748094135485,0.321766077633035,0,-0.23197165772882,-0.313082527822144,-0.21459466651595,-0.146509918671602,0.296142997353356,-1.24193997666407,0.446725387323851,-0.272949511987663,0.0314474688307062,-0.162381047027305,0.0855219172105545,-0.344366361266561,-0.154834831072259,0.890850759893846,-0.217379283305395,-0.0931781467500736,-0.0346547254565712,0.574125025624473,-0.152641224715461,0.472300710144547,0.0276775924061602,0.338071574250728,-0.111384995118537
"s__Roseburia_intestinalis",0.33519480214803,-0.259074136188703,0.148269392300765,-0.199095003069322,-0.0825408496256592,0.642058822779884,0.0646535452257751,0.395236455268682,0.333183727965355,0.260013156056009,0.0280708880009575,-0.485158832705728,0.275133380010175,-0.427003873814958,0.132725308895297,0.111385152329548,-0.770232281667309,-0.701064140198199,-0.711006085063911,0.315431323013734,-0.358571640732708,-0.778095735252927,-0.549665348499654,0.408357861023306,0.173604505940842,0.609426014347509,0.212381336430276,0.288327218857868,-0.190589110074896,0.463248245586795,-0.530676275545642,-0.299746554347373,-0.23197165772882,0,0.108812578205559,0.00715984414567844,0.424168898568236,-0.135889214372461,0.283661788788848,-0.095590181679743,0.14368484252927,0.337728617639165,-0.418008480511848,-0.514401747497285,-0.0471111394123004,-0.145766301800596,-0.0163621654847626,-0.106403635732201,-0.197623446366485,-0.180650897933209,-0.0982431616370762,0.214352943964777,0.146759261198025,0.259324736341751,-0.310165620887823,-0.00192413215189241
"s__Holdemanella_porci",-0.219874331129662,0.0742034518276385,0.40238964277782,-0.263870957081842,-0.410949389323493,-0.504061582304002,0.476879250565391,0.269199467977913,0.633866324147604,0.50327983462091,0.0677593608527886,0.0058789716861265,-0.346546418686453,-0.0417232714745518,-0.035694371912255,-0.188421927809807,0.808564174395732,0.0875999095637087,0.0218286320686908,0.20335413933683,0.557919368456275,0.130421514924769,0.616311158452856,-0.029701200583094,0.18114012907014,-0.0157193809606657,0.0942727394433961,-0.317722138167161,-0.113335399095397,-0.409730554042216,0.568042872149439,0.0928804340176542,-0.313082527822144,0.108812578205559,0,-0.132344946154368,-0.159005075564618,-0.285335179160759,-0.492408309478207,0.127718324648109,0.347489923341188,0.353863159797193,-0.0969976185988527,0.309007031058214,0.236839532437744,0.311944533968776,-0.0403519602202396,0.00152091631615159,0.399129550894965,-0.213635490781118,0.733966989129799,0.245038142098019,0.607680149085896,0.0450292368860411,0.0598508490540392,-0.451257519049021
"s__Holdemanella_biformis",-0.197873769421615,0.0324215184310171,0.239339839054328,-0.59287876192737,-0.280373790824889,-0.620280246694216,0.0306583649174373,0.125427314085966,0.209415135612579,0.454782839279883,0.487270547424057,0.262943051309711,-0.0431508599031573,-0.471184669147084,-0.0715908777157332,-0.469579337557233,0.600577476704681,0.193124575456822,-0.439917177222576,0.431448431984483,0.663795938271817,0.177116029482896,0.244623758101596,0.11977846048502,0.0827602493810396,-0.215271351661734,0.617634403414299,-0.453911612058011,0.06448666010833,-0.248542287924888,0.709904045303746,-0.231450187911309,-0.21459466651595,0.00715984414567844,-0.132344946154368,0,-0.360572101657319,-0.41641358169732,-0.186901721263607,-0.281249681831354,0.32170588731514,0.244692760220733,-0.146555190510799,0.347935038441425,0.596989702454937,0.515771807240603,0.456414689016376,0.29130807729307,0.155281221788908,-0.331593191005241,0.43521380621091,0.318456450234573,0.689061796313015,0.42814485864879,0.274150600564637,0.275584795503992
"s__Peptostreptococcus_anaerobius",-0.0472763969768177,-0.0635470140990049,0.374224806283895,0.0230217051762608,0.943262842085058,0.0482277520235526,0.15591137904215,-0.162164887637645,0.212310170654984,0.0368179010473312,0.022260743126362,0.713072877064202,0.169161358678859,0.168156907029928,-0.498561831352425,0.374433107597993,0.0999575164059764,-0.282896767124472,0.173420069320055,-0.200155469665302,0.672185590447322,-0.188047740607669,0.0569374300699396,-0.0496146984589329,0.216735160378706,-0.199240406927908,0.336826123219854,-0.429351730776558,0.350382089911133,0.897786486679987,0.0811141259391482,0.0022675894850665,-0.146509918671602,0.424168898568236,-0.159005075564618,-0.360572101657319,0,0.312479162581974,-0.40325410235213,0.119992071430072,-0.36269228081109,0.328696108566434,0.250073324724002,0.00543724562730097,0.200338045353769,0.199147385776947,-0.332156307528047,-0.13487896058778,-0.442398661836129,0.226140202798901,-0.223133925618806,0.210045877246922,-0.169238729654818,0.540821093579192,-0.352671441081334,0.97516098582739
"s__Ruminococcus_callidus",-0.468406736269072,-0.167747150566709,0.402240465782987,-0.49409792096037,-0.71470244530715,-0.780869333631683,-0.12104358354592,0.588147768840777,-0.0671180447048039,0.16669560793181,0.25399749877044,-0.404555488339744,0.238709310541101,-0.603149470707542,-0.0869483241845231,-0.321060098013313,0.133353736587539,0.216610757457935,-0.431675150655956,0.283245147714768,-0.196830183209731,-0.300699847957352,-0.115607550478138,0.0113949995219647,-0.353470895991632,0.512976542869353,-0.549070380251089,-0.242705778634517,-0.228141849557096,-0.219543940571402,0.103459061210831,-0.400303179028645,0.296142997353356,-0.135889214372461,-0.285335179160759,-0.41641358169732,0.312479162581974,0,-0.0788993951501121,0.42249248556878,0.754134933968635,0.232581949238769,-0.345792936434661,-0.44449355049321,0.287752855257544,0.228854063668818,-0.0222384479921905,-0.262069545598443,1.15845738468836,-0.67651955424556,0.0497217292564263,-0.19753064448261,-0.155667085225245,-0.371138976571823,0.099283744203856,-0.424941449466724
"s__Dialister_invisus",-0.047956985808454,0.275936781120281,-0.381755344525002,-0.0270906638376933,-0.284520288103039,-0.083498932143866,0.0613311966015185,1.04828830303544,0.15097474048427,0.59735689740536,0.304261048261294,-0.370892361660151,-0.675886803749449,0.138534009440162,0.655120857083957,0.167666567843396,0.548961147775792,-0.0917956300951444,0.0961959199699869,0.660421237505397,0.10649008514132,-0.578162993739143,0.107532951299919,0.084672555744856,-0.0905071210356849,0.478568779482844,0.105003761986007,0.195693163163429,-0.750941748500647,-0.704376353863893,0.674904349919517,0.190100210140431,-1.24193997666407,0.283661788788848,-0.492408309478207,-0.186901721263607,-0.40325410235213,-0.0788993951501121,0,-0.112675389997241,0.38572928589635,-0.300354558790983,0.313713723533041,0.0638033832159803,0.0085902419074412,0.244303781687868,0.214872018802604,-0.0876785580620896,0.575155032215507,-0.324036877060818,0.449143212059312,-0.0359430130906071,0.486192019264115,0.349007068323703,-0.0832110244328497,-0.130556509827631
"s__Ruminococcus_bromii",0.124587163821687,0.439502454665283,0.148785255776696,0.146764666599351,-0.172888894280985,0.392556235839128,-0.355199960462191,-0.552116701550455,-0.179463444126005,-0.396339700401846,0.404413263178789,-0.352977317790334,0.133851210172215,-0.0565874662080968,0.38946165956746,-0.698289732000917,-0.0199537602222661,-0.0446765397787824,0.0925480800344564,-0.0637042868831778,-0.17958217067868,0.186984189131206,-0.715583649407507,-0.292079648717425,-0.248692500223409,0.0257069713558567,-0.561271016508821,0.105150520956832,-0.310159823181958,-0.181284697820444,-0.141714967986425,-0.258813681497185,0.446725387323851,-0.095590181679743,0.127718324648109,-0.281249681831354,0.119992071430072,0.42249248556878,-0.112675389997241,0,-0.317868955543586,-0.192327279428981,-0.468894304060794,-0.613326876012931,-0.745415226137306,-0.651829833383749,0.0527810525992566,-0.376151557967327,-0.113628235245877,-0.0692852437540144,0.513454612408547,-0.307500271307183,0.582204486439784,-0.368069018511446,0.485035183366309,-0.0439526986155088
"s__Prevotella_ihumii",-0.215442520383055,-0.238921849580004,0.148938310843917,-0.297605988634012,1.03938900781646,-0.223136339887603,-0.058837819841315,-0.248329131558846,0.355593727915931,0.152407344454887,-0.404749178371387,0.428112734347193,0.401268263943267,0.305476790671766,-0.499022796925811,1.19588919848774,0.185522188388354,-0.364520758455393,0.246019724466148,-0.76976093792555,0.513347464909526,0.427718560973458,0.346609711482875,-0.172718687363692,0.469324347905886,-0.273569490930574,0.731581769040205,0.340842936082509,0.546950984003633,0.21684422052967,-0.131375767189641,0.573199973127777,-0.272949511987663,0.14368484252927,0.347489923341188,0.32170588731514,-0.36269228081109,0.754134933968635,0.38572928589635,-0.317868955543586,0,0.0935334254021797,0.9112636497434,0.871644118600037,1.02068487344947,0.450781765322184,0.0249326741529891,0.459001164515349,-0.506440279689382,0.349033770019416,-0.376959572274489,0.121192928426167,-0.0256951666032367,0.0795440931167692,-0.0667677660686327,0.080253891111497
"s__Fusicatenibacter_saccharivorans",0.360253164826741,-0.0149556275192312,-0.209716762472519,0.186693457997588,-0.319886067665269,0.442855086703322,0.41153617967042,0.338194010134794,0.266010124882333,0.170728876531687,0.0900048919281198,-0.0464826121283067,-0.141128043083437,0.0918654632527908,-0.106195631455636,-0.254761641507643,0.452769053691281,0.0455194049691424,0.133606347429449,-0.0141265933608321,0.240329311847624,-0.190999805056993,0.202890429135591,0.0935879054238108,0.224700309823183,0.740950609345176,-0.20200796586357,-0.0342688670038226,-0.17860567316416,-0.572774604094358,0.196688464473142,0.466891105930278,0.0314474688307062,0.337728617639165,0.353863159797193,0.244692760220733,0.328696108566434,0.232581949238769,-0.300354558790983,-0.192327279428981,0.0935334254021797,0,0.336445385151768,-0.371201513337797,-0.991269080218224,-0.430586253655252,0.0460740867290894,0.289774045298751,-0.158559717868818,-0.096779986342597,0.342571761380056,0.109518983108311,0.242469326931641,0.151795100038272,-0.419558605900269,-0.123685555523683
"s__Ligilactobacillus_ruminis",0.138210841772092,0.0198586449527447,0.236806753035037,-0.368516357833913,-0.542176896551794,0.0275443772053138,-0.0206009541320458,0.830837905346022,0.257839432359831,0.65578295858166,0.552390544425641,-0.692819699186525,-0.303380941832569,-0.161738333181503,0.671166482111193,0.678556896742931,-0.353868228771553,0.152035323755506,-0.317899472961522,0.68469165145944,-0.458166730766068,-0.353468242474545,-0.28202341609591,0.359679189062746,-0.0526800905313181,0.690410906832791,-0.0185287438516362,0.0755414775129867,-0.035672296348889,-0.130255586201357,-0.228383986567229,-0.253472821414667,-0.162381047027305,-0.418008480511848,-0.0969976185988527,-0.146555190510799,0.250073324724002,-0.345792936434661,0.313713723533041,-0.468894304060794,0.9112636497434,0.336445385151768,0,-0.869031619612892,0.0710649072528577,-0.427928878487135,-0.255451577080275,-0.467213125047876,0.496488692813203,-0.535183524211928,0.0259506884868381,-0.160202774898874,0.136719978789715,-0.166983495777537,-0.452899337941512,-0.372864077469633
"s__Anaerobutyricum_hallii",0.454067866170918,-0.305258550712047,-0.270514111455554,0.232149912731913,-0.260962277682249,-0.181283057291437,0.148073872528346,0.651285858913777,0.240358796792018,0.222983872344327,0.118215985535049,0.289337077184088,-0.349379555709363,0.173270411476422,0.198592981751979,-0.502409542782272,0.115344164172409,0.246983366079971,0.210489504041155,0.0872789407877153,0.161116747978265,-0.204844003257085,0.731726364969991,0.0531245969558989,-0.481616884786599,-0.128559806360399,-0.101478966787899,0.147271742082667,0.410136779960695,-0.296321434807377,0.12970319964779,0.744352464909218,0.0855219172105545,-0.514401747497285,0.309007031058214,0.347935038441425,0.00543724562730097,-0.44449355049321,0.0638033832159803,-0.613326876012931,0.871644118600037,-0.371201513337797,-0.869031619612892,0,-0.32745325476228,0.425698640243665,0.547651446124366,0.025774476490611,-0.199793988880657,0.142424039987157,0.00239016347568044,0.142507235106031,-0.170062352555814,0.0397959470969304,-0.276357245334292,0.0990298528639837
"s__Sutterella_wadsworthensis",0.303990733889716,-0.282827511349014,0.0709825840131855,-0.100553145663521,-0.350889153392607,0.115514687269673,0.119945771611192,0.171796971433103,0.398636151396841,0.451891332639272,0.155646900213158,-0.266017272367236,-0.583114234402778,0.565293834678859,0.365584632130329,0.5525026191664,0.534502451699522,-0.414779132183483,0.448949399406917,0.0133747236373591,0.172193275758836,-0.128804658684967,0.207956293952699,-0.174920389920769,0.046925992036169,-0.124566751094236,-0.188703159024523,-0.097939854806738,-0.177714689510173,0.0336551584264843,-0.181792474842662,0.289943801308789,-0.344366361266561,-0.0471111394123004,0.236839532437744,0.596989702454937,0.200338045353769,0.287752855257544,0.0085902419074412,-0.745415226137306,1.02068487344947,-0.991269080218224,0.0710649072528577,-0.32745325476228,0,-0.125324418158466,-0.983236044249531,0.0976902012163911,0.0604556662133244,0.154577475471461,-0.300599391906803,0.836001736987452,-0.885256189543939,-0.490393453176797,-0.912007472179135,-0.168325752823581
"s__Anaerostipes_hadrus",0.547068787633126,-0.0503838415405146,-0.410154520831111,0.45657780128468,0.265366660243528,0.440976117058612,0.23213717242572,0.490252520473842,0.274797056919361,0.557205909599783,-0.214865191184872,0.106367910835109,0.0425980902622862,0.121651782743612,-0.0991922752664236,0.270755516470633,0.301575933041737,0.172526299559134,0.62029091791365,0.119966188525518,0.0729092262935387,-0.191568954967431,0.518473791353573,0.336979799129762,0.153600094447813,0.316798045402774,0.00157021134501423,0.356218368035821,0.373400857202273,-0.208890572329396,-0.202736677349277,0.661484981901869,-0.154834831072259,-0.145766301800596,0.311944533968776,0.515771807240603,0.199147385776947,0.228854063668818,0.244303781687868,-0.651829833383749,0.450781765322184,-0.430586253655252,-0.427928878487135,0.425698640243665,-0.125324418158466,0,0.00125115310982521,-0.0850637482077453,-0.508448103650499,0.0827052024149905,-0.520633271934979,-0.0600966382053987,-0.272554443188072,-0.124931937972233,-0.653971985322052,0.0376898015744794
"s__Vescimonas_coprocola",0.796258374358597,-0.434246789491575,-0.523295728282752,0.758823488926867,0.118356747309833,0.0545096150636741,0.629456413054737,0.390224554888485,0.108115946711346,-0.36736701698217,0.279525257167533,0.329660202233185,-0.6337590123521,0.200057363606799,-0.453317042640293,0.147229482238876,-0.0433419715297969,0.0128670800696267,0.733725127009936,-0.30595137420881,0.237009658346308,0.44587940831912,0.421073458386794,0.466499361429893,0.264479287432903,-0.0615762745547511,-0.339010385295956,0.83282358194151,-0.19788441142108,-0.934300000321451,0.372489118959409,0.499146864578649,0.890850759893846,-0.0163621654847626,-0.0403519602202396,0.456414689016376,-0.332156307528047,-0.0222384479921905,0.214872018802604,0.0527810525992566,0.0249326741529891,0.0460740867290894,-0.255451577080275,0.547651446124366,-0.983236044249531,0.00125115310982521,0,0.179813614391696,-0.394013252941357,-0.268113178821927,-0.123423183334752,-0.1630305656343,-0.800064316660733,-0.46621104702621,-0.451035708007358,0.0486794963462202
"s__Blautia_massiliensis",0.639373246619294,-0.408161837034278,-0.103527742797702,-0.0641571110738468,-0.0874674255307823,0.229153625170795,0.405682108705977,0.456580952024854,0.549007197838965,0.809059416362596,0.406805745345279,-0.254777224427661,-0.113485356846627,-0.027098130862568,-0.332869149825487,0.247712536223166,0.051444053537757,-0.10714617931317,-0.130538125731455,0.389684584935507,0.185387894222532,0.0738759454342315,0.277213752423829,0.447305895057458,0.212971805620073,0.339032747512909,0.189373803634187,0.307587921729804,-0.0557654562458522,-0.565449005630734,0.27004933967391,0.193125310169708,-0.217379283305395,-0.106403635732201,0.00152091631615159,0.29130807729307,-0.13487896058778,-0.262069545598443,-0.0876785580620896,-0.376151557967327,0.459001164515349,0.289774045298751,-0.467213125047876,0.025774476490611,0.0976902012163911,-0.0850637482077453,0.179813614391696,0,-0.0396669395605198,-0.145966812877161,-0.0802836452756477,0.0992876167697244,0.241309698119049,-0.290941822268064,-0.168181417142058,-0.0782403547266431
"s__Streptococcus_mitis",0.933769434584512,-0.0890305296132076,0.0669139979648903,-0.205294251629373,0.469431775170088,0.737417647948318,-0.104701521585435,-0.710320049357789,0.139739291780165,-0.644260098118005,-0.27515111289567,0.0418612043005846,-0.019624519346234,0.905697085588048,0.0407826065186812,0.67771732013835,-0.063698142411134,-0.316759141036133,0.289170289880026,-0.475918465593324,-0.206596944908949,0.857179405042576,-0.0887423778266438,-0.277656590919893,0.339270918036514,-1.30107675388373,-0.114474048988172,0.461539608958147,0.355878320849956,0.185164268859683,-0.253637593208798,-0.218449202250798,-0.0931781467500736,-0.197623446366485,0.399129550894965,0.155281221788908,-0.442398661836129,1.15845738468836,0.575155032215507,-0.113628235245877,-0.506440279689382,-0.158559717868818,0.496488692813203,-0.199793988880657,0.0604556662133244,-0.508448103650499,-0.394013252941357,-0.0396669395605198,0,0.281242837795512,0.0196809470768401,-0.146754803503971,-0.288800776378158,-0.224918568875676,0.289267368040974,-0.0422760118602157
"s__Prevotella_pectinovora",-0.502354270251365,0.394408656839835,0.470088800833571,-0.100006897952613,0.14281393858265,-0.0787637176165251,0.0666876995895208,-0.092660975464748,0.352515531881018,0.328950454937903,0.421855773714507,-0.0239988735428795,0.495607500447535,-0.513373102559939,0.405595327863981,-0.363256049271255,0.0587805188384697,0.2560868703423,0.0277587075027671,0.236897243960285,0.0543606094272335,-0.434426710025948,-0.17460767047382,-0.114428894324095,-0.173008915791967,0.0848122130184058,0.305408190766476,-0.297813743163757,0.154363165009145,-0.395052388639263,-0.385518524846934,0.0876971482677261,-0.0346547254565712,-0.180650897933209,-0.213635490781118,-0.331593191005241,0.226140202798901,-0.67651955424556,-0.324036877060818,-0.0692852437540144,0.349033770019416,-0.096779986342597,-0.535183524211928,0.142424039987157,0.154577475471461,0.0827052024149905,-0.268113178821927,-0.145966812877161,0.281242837795512,0,-0.106454888978163,-0.35224116696008,0.415970058730864,-0.316729811932029,0.0397743813118308,-0.199710120310818
"s__Oscillibacter_sp._MSJ_31",0.279170737876195,-0.293483538498874,-0.587903477119006,0.305932422847934,0.0854460964380606,0.202414164828795,-0.255331871925904,0.025714850045254,-0.0169516732312876,-0.215285853457495,-0.141565428566085,-0.286370028525917,-0.110266052108672,0.200869966809528,-0.117430465253089,0.305148785071702,-0.0635764424548772,0.103569846285747,0.00345788703927804,-0.0436546902472425,-0.278239729597531,0.587069548257673,-0.330769071431517,0.29122213422048,0.512810850879906,-0.393978531176872,0.107722438542535,0.473675842825102,-0.382036605723171,-0.534687461431546,0.114475546744061,0.0256601185635989,0.574125025624473,-0.0982431616370762,0.733966989129799,0.43521380621091,-0.223133925618806,0.0497217292564263,0.449143212059312,0.513454612408547,-0.376959572274489,0.342571761380056,0.0259506884868381,0.00239016347568044,-0.300599391906803,-0.520633271934979,-0.123423183334752,-0.0802836452756477,0.0196809470768401,-0.106454888978163,0,-0.61326425137647,0.229987623957582,-0.636037867428452,0.538116751851922,-0.334817689914777
