var1	var2	cor	p	num_obs	adjp
il6	oral s__Streptococcus_sp._F0442	-0.0229419419839637	0.836612738157985	83	0.999869556253588
il6	oral s__Streptococcus_sp._HPH0090	0.102393857271906	0.36229313936941	81	0.989646626934512
il6	oral s__Prevotella_intermedia	0.141719040453218	0.215361461416075	78	0.989646626934512
il6	oral s__Rothia_aeria	-0.109911141490089	0.343816480821471	76	0.989646626934512
il6	oral s__Streptococcus_sp._HMSC034E03	-0.146787692776526	0.187819582461892	82	0.989646626934512
il6	oral s__Streptococcus_anginosus	-0.00142731203559884	0.989834804134861	83	0.999869556253588
il6	oral s__Veillonella_sp._oral_taxon_158	-0.0371226874391431	0.744850407421197	79	0.996285460775429
il6	oral s__Streptococcus_sp._XMC	-0.0173118021219287	0.880226054590127	78	0.999869556253588
il6	oral s__Rothia_sp._HMSC062F03	0.248393378773126	0.0275412352823326	79	0.989646626934512
il6	oral s__Actinomyces_sp._ICM58	0.113684210526316	0.330726067050434	75	0.989646626934512
il6	oral s__Leptotrichia_wadei	-0.0634808853118712	0.598160937855076	71	0.989646626934512
il6	oral s__Mogibacterium_diversum	0.186266506602641	0.19469051374719	50	0.989646626934512
il6	oral s__Actinomyces_sp._oral_taxon_172	0.0757926554762364	0.526044953313093	72	0.989646626934512
il6	oral s__Porphyromonas_somerae	-0.227815970386039	0.077538969023503	61	0.989646626934512
il6	oral s__Porphyromonas_sp._oral_taxon_279	-0.242622950819672	0.0619848639581613	60	0.989646626934512
il6	oral s__Porphyromonas_bobii	-0.139192223691901	0.296519763685762	58	0.989646626934512
il6	oral s__Neisseria_flavescens	-0.199259533506109	0.0887722047719517	74	0.989646626934512
il6	oral s__Rothia_sp._HMSC072E10	0.196170917689905	0.0852246500812875	78	0.989646626934512
il6	oral s__Candidatus_Nanosynbacter_sp._HMT_352	0.143706585162545	0.272551730899602	60	0.989646626934512
il6	oral s__Parvimonas_micra	0.267435202504104	0.0277646287500837	68	0.989646626934512
il6	oral s__Prevotella_vespertina	0.0741258741258741	0.556432152743575	65	0.989646626934512
il6	oral s__Porphyromonas_sp._KLE_1280	-0.214422419685578	0.11244193579137	56	0.989646626934512
il6	oral s__Prevotella_nanceiensis	0.0228804146612366	0.846289316838168	74	0.999869556253588
il6	oral s__Fusobacterium_pseudoperiodonticum	-0.132056451612903	0.301396258990086	63	0.989646626934512
il6	oral s__Streptococcus_sp._HMSC074B11	-0.0155962603802745	0.889223876912102	82	0.999869556253588
il6	oral s__Abiotrophia_sp._HMSC24B09	-0.099185520361991	0.487496852209114	51	0.989646626934512
il6	oral s__Streptococcus_sp._SK140	0.112353206865402	0.317296494332194	81	0.989646626934512
il6	oral s__Prevotella_sp._oral_taxon_306	0.147574149711799	0.229191274173774	68	0.989646626934512
il6	oral s__Neisseria_sp._oral_taxon_014	-0.195022330801237	0.110914059118998	68	0.989646626934512
il6	oral s__Streptococcus_sp._HMSC061D10	-0.0530359922073116	0.635418765968351	82	0.989646626934512
il6	oral s__Veillonella_sp._S13053_19	0.00044259537930424	0.997012067640897	78	0.999869556253588
il6	oral s__Haemophilus_influenzae	-0.312330623306233	0.00469172241500396	81	0.788443882338899
il6	oral s__Streptococcus_sp._HMSC056C01	0.0849141824751581	0.450248287762092	81	0.989646626934512
il6	oral s__Lachnoanaerobaculum_saburreum	0.14420941300899	0.266757717197629	61	0.989646626934512
il6	oral s__Leptotrichia_sp._oral_taxon_218	-0.0490243509111434	0.726709714411696	53	0.99439434806158
il6	oral s__Alloprevotella_rava	0.0797676008202324	0.557958883182611	56	0.989646626934512
il6	oral s__Haemophilus_paraphrohaemolyticus	-0.0811892192275632	0.536481629310138	60	0.989646626934512
il6	oral s__Streptococcus_sp._1001283B150225_161107_H12	-0.123526999316473	0.287065694273969	76	0.989646626934512
il6	oral s__Actinomyces_naeslundii	0.00898725687458082	0.940659053109028	71	0.999869556253588
il6	oral s__Schaalia_sp._ORNL0103	0.118519067012218	0.313814374894344	74	0.989646626934512
il6	oral s__Streptococcus_sp._Marseille_Q6470	-0.0693858415377403	0.540068002643234	80	0.989646626934512
il6	oral s__Streptococcus_sp._343_SSPC	-0.0669701280227596	0.567311679245542	75	0.989646626934512
il6	oral s__Porphyromonas_pasteri	-0.0739094192831342	0.573722058097729	60	0.989646626934512
il6	oral s__Porphyromonas_endodontalis	0.299923162298301	0.0311549525618816	52	0.989646626934512
il6	oral s__Campylobacter_concisus	0.0924151620414551	0.452619612675683	68	0.989646626934512
il6	oral s__Leptotrichia_sp._oral_taxon_417	-0.0705771840100198	0.572499908344359	66	0.989646626934512
il6	oral s__Oribacterium_sinus	0.00538312467316743	0.968089274222989	58	0.999869556253588
il6	oral s__Streptococcus_sp._Marseille_Q0941	-0.0405198027883893	0.717260180149601	82	0.991466734405916
il6	oral s__Streptococcus_sp._HMSC062D07	-0.00323244196297385	0.97703225514281	82	0.999869556253588
il6	oral s__Aggregatibacter_segnis	0.032051282051282	0.801070533132787	64	0.999869556253588
il6	oral s__Streptococcus_sp._A12	-0.121056159030843	0.290419241141073	78	0.989646626934512
il6	oral s__Fusobacterium_periodonticum	-0.192346734750377	0.147740517664822	58	0.989646626934512
il6	oral s__Streptococcus_sp._Marseille_Q4154	-0.0592818428184282	0.598403706419585	81	0.989646626934512
il6	oral s__Gemella_morbillorum	-0.114026625506463	0.339433396214036	72	0.989646626934512
il6	oral s__Fusobacterium_nucleatum	0.0225035561877667	0.847752844390914	75	0.999869556253588
il6	oral s__Granulicatella_sp._HMSC30F09	-0.089701280227596	0.443244362451139	75	0.989646626934512
il6	oral s__Veillonella_sp._CLA_AA_H247	0.213014354066986	0.0648039076550677	76	0.989646626934512
il6	oral s__Haemophilus_sp._Marseille_Q0026	-0.0754716981132075	0.590203194085015	53	0.989646626934512
il6	oral s__Leptotrichia_sp._oral_taxon_215	0.0490243509111434	0.726709714411695	53	0.99439434806158
il6	oral s__Leptotrichia_sp._oral_taxon_221	-0.0250170881749829	0.854503189921922	56	0.999869556253588
il6	oral s__Streptococcus_sp._oral_taxon_061	-0.210686465433301	0.0624892397741486	79	0.989646626934512
il6	oral s__Aggregatibacter_sp._2125159857	0.0639819004524887	0.654675150333026	51	0.989646626934512
il6	oral s__Abiotrophia_defectiva	-0.20516717325228	0.161440640973793	48	0.989646626934512
il6	oral s__Aggregatibacter_sp._oral_taxon_458	0.0136651583710407	0.924147712365826	51	0.999869556253588
il6	oral s__Candidatus_Nanosynbacter_sp._TM7_057	0.0779751101892663	0.563278340887684	57	0.989646626934512
il6	oral s__Lachnoanaerobaculum_orale	0.333333333333333	0.0141455761309121	54	0.989646626934512
il6	oral s__Bohxovirus_oralis	-0.26213434891824	0.093632459865207	42	0.989646626934512
il6	oral s__Actinomyces_sp._S6_Spd3	0.362087912087912	0.00346030994705703	64	0.788443882338899
il6	oral s__Candidatus_Nanosynbacter_sp._TM7_008	0.189395903551983	0.157888144569305	57	0.989646626934512
il6	oral s__Candidatus_Nanosynbacter_sp._TM7_076	0.130274693161894	0.324477585226559	59	0.989646626934512
il6	oral s__Actinomyces_sp._oral_taxon_181	0.166515426497278	0.215113095689664	57	0.989646626934512
il6	oral s__Actinomyces_sp._ph3	0.14011544011544	0.306660316684536	55	0.989646626934512
il6	oral s__Candidatus_Nanosynbacter_sp._TM7_087	0.127560280010371	0.343386439072159	57	0.989646626934512
il6	oral s__Lachnoanaerobaculum_sp._ICM7	0.0639531298180697	0.67194696915072	46	0.989646626934512
il6	oral s__Candidatus_Nanosynbacter_sp._TM7_075	0.0316884373488147	0.821393253518174	53	0.999869556253588
il6	oral s__Candidatus_Nanosynbacter_sp._TM7_053	0.122827524685472	0.357355844219717	58	0.989646626934512
il6	oral s__Dybvigvirus_Av1	-0.104524886877828	0.464267564256304	51	0.989646626934512
ip10	gut s__Collinsella_aerofaciens	0.0539176376244162	0.621347209324604	86	0.989646626934512
ip10	gut s__Blautia_wexlerae	-0.0877116845134204	0.421217130893557	86	0.989646626934512
ip10	gut s__Faecalibacterium_prausnitzii	-0.0235011085428558	0.829649897073458	86	0.999869556253588
ip10	gut s__Prevotella_copri	0.0769279207422022	0.488661073835892	83	0.989646626934512
ip10	gut s__Catenibacterium_mitsuokai	0.152512488980311	0.168381046872801	83	0.989646626934512
ip10	gut s__Dorea_longicatena	-0.0250860889664607	0.818348116310813	86	0.999869556253588
ip10	gut s__Mediterraneibacter_faecis	-0.0534836548893816	0.624161375270579	86	0.989646626934512
ip10	gut s__Fusicatenibacter_saccharivorans	-0.169281569885372	0.119086118230551	86	0.989646626934512
ip10	gut s__Holdemanella_biformis	-0.0379872430900071	0.731070409202068	84	0.99439434806158
ip10	gut s__Ruminococcus_bromii	-0.124675692249634	0.252203861122637	86	0.989646626934512
ip10	gut s__Blautia_obeum	-0.106637105523845	0.327798669481852	86	0.989646626934512
ip10	gut s__Extibacter_muris	0.0172177932921364	0.874774582554272	86	0.999869556253588
ip10	gut s__Gemmiger_formicilis	-0.0913911033539318	0.401941005660385	86	0.989646626934512
ip10	gut s__Holdemanella_porci	-0.0388782018831629	0.725010821363978	84	0.994161995850271
ip10	gut s__Bifidobacterium_adolescentis	0.124708936137726	0.310150096367419	68	0.989646626934512
ip10	gut s__Blautia_massiliensis	0.0396339449974055	0.716624201687338	86	0.991466734405916
ip10	gut s__Coprococcus_comes	0.0279352799660361	0.798126641659521	86	0.999869556253588
ip10	gut s__Anaerobutyricum_hallii	0.127619227322044	0.241111076990016	86	0.989646626934512
ip10	gut s__Anaerostipes_hadrus	-0.276645124770036	0.0101262218983402	86	0.982045100472405
ip10	gut s__Dorea_formicigenerans	0.0315014859191471	0.773004871617036	86	0.999036541207206
ip10	gut s__Roseburia_faecis	0.0875796028114534	0.421918896516429	86	0.989646626934512
ip10	gut s__Subdoligranulum_sp._APC924_74	-0.192476060191518	0.0776544489510164	85	0.989646626934512
ip10	gut s__Methanobrevibacter_smithii	-0.0646464646464646	0.63826010023727	55	0.989646626934512
ip10	gut s__Oliverpabstia_intestinalis	0.0410201289818253	0.70882816253083	85	0.991466734405916
ip10	gut s__Bifidobacterium_longum	-0.074556063977163	0.502193722202423	83	0.989646626934512
ip10	gut s__Phocaeicola_vulgatus	0.0820321713288363	0.451998245899634	86	0.989646626934512
ip10	gut s__Mogibacterium_kristiansenii	-0.0530727953832135	0.630975702355107	84	0.989646626934512
ip10	gut s__Cyclospora_cayetanensis	0.0254257276286617	0.81593105976461	86	0.999869556253588
ip10	gut s__Eubacterium_coprostanoligenes	0.0286511901263591	0.796725652814486	83	0.999869556253588
ip10	gut s__Roseburia_inulinivorans	-0.0737298929194773	0.499169601407409	86	0.989646626934512
ip10	gut s__Ruminococcus_torques	-0.0547101278362187	0.616222393527533	86	0.989646626934512
ip10	gut s__Ruminococcus_callidus	0.18254634652578	0.092514384215578	86	0.989646626934512
ip10	gut s__Paratractidigestivibacter_faecalis	0.125987936114518	0.271100294328415	78	0.989646626934512
ip10	gut s__Bifidobacterium_catenulatum	-0.0970777323202806	0.4634867370355	59	0.989646626934512
ip10	gut s__Blautia_faecis	-0.191924147365442	0.0767409878961609	86	0.989646626934512
ip10	gut s__Blautia_glucerasea	-0.181810462757677	0.0938534915383268	86	0.989646626934512
ip10	gut s__Blautia_luti	-0.138072550592009	0.204472718773102	86	0.989646626934512
ip10	gut s__Slackia_isoflavoniconvertens	-0.0658049908014529	0.546493192265388	86	0.989646626934512
ip10	gut s__Romboutsia_timonensis	-0.0357347915242652	0.758787777015827	76	0.99839619631853
ip10	gut s__Blautia_faecicola	-0.0501250058965046	0.646121261240508	86	0.989646626934512
ip10	gut s__Bacteroides_uniformis	0.0470173376432559	0.672384364641578	83	0.989646626934512
ip10	gut s__Ruminococcus_gnavus	-0.0422567102221803	0.698744948320773	86	0.990175851017962
ip10	gut s__Anaerobutyricum_soehngenii	-0.0485022878437662	0.656842650773446	86	0.989646626934512
ip10	gut s__Oscillibacter_sp._ER4	0.0778999009387235	0.475159940389697	86	0.989646626934512
ip10	gut s__Prevotella_stercorea	0.168831168831169	0.141938330438148	77	0.989646626934512
ip10	gut s__Prevotella_hominis	0.119686153450383	0.315881074635674	72	0.989646626934512
ip10	gut s__Roseburia_intestinalis	0.0430114628048493	0.693629729158055	86	0.990175851017962
ip10	gut s__Ellagibacter_isourolithinifaciens	-0.150261804802113	0.167011159381913	86	0.989646626934512
ip10	gut s__Coprococcus_eutactus	0.116675314873343	0.284107360179394	86	0.989646626934512
ip10	gut s__Akkermansia_muciniphila	0.0284103955745747	0.820495711721738	66	0.999869556253588
ip10	gut s__Blautia_sp._BIOML_A1	-0.271607151280721	0.0116278037684317	86	0.989646626934512
ip10	gut s__Vescimonas_coprocola	-0.037614981838766	0.730493125298818	86	0.99439434806158
ip10	gut s__Eubacterium_ramulus	0.113260059436766	0.298513527593934	86	0.989646626934512
ip10	gut s__Faecalibacterium_sp._HTFF	0.00207152628493258	0.985026245133242	85	0.999869556253588
ip10	gut s__Coprococcus_catus	0.0249351384499269	0.819422912119135	86	0.999869556253588
ip10	gut s__Evtepia_gabavorous	-0.00635137776040649	0.953965838939809	85	0.999869556253588
ip10	gut s__Dialister_succinatiphilus	0.27921498661909	0.0341302426067043	58	0.989646626934512
ip10	gut s__Blautia_stercoris	0.10050474078966	0.356499183527288	86	0.989646626934512
ip10	gut s__Lentihominibacter_faecis	0.000625366425640023	0.995528927424504	85	0.999869556253588
ip10	gut s__Parolsenella_catena	0.163217329247303	0.140193202731082	83	0.989646626934512
ip10	gut s__Senegalimassilia_anaerobia	-0.113484463552863	0.30045235915079	85	0.989646626934512
ip10	gut s__Collinsella_bouchesdurhonensis	0.017960919307482	0.870971356325603	84	0.999869556253588
ip10	gut s__Escherichia_coli	-0.000263237825250582	0.998172754219148	84	0.999869556253588
ip10	gut s__Lachnospira_eligens	0.205000235860182	0.0584338494317572	86	0.989646626934512
ip10	gut s__Anthropogastromicrobium_aceti	0.00491532619463182	0.964165818499404	86	0.999869556253588
ip10	gut s__Ruminococcus_bicirculans	-0.122324592487597	0.267079919313212	84	0.989646626934512
ip10	gut s__Veillonella_parvula	0.0583154191909322	0.595357219363162	85	0.989646626934512
ip10	gut s__Ruminococcus_flavefaciens	0.0440681164205859	0.686491544528449	86	0.990175851017962
ip10	gut s__Prevotella_sp._885	0.246791311859805	0.0355563376935338	73	0.989646626934512
ip10	gut s__Phascolarctobacterium_succinatutens	0.182494969818913	0.127531320861296	71	0.989646626934512
ip10	gut s__Oscillibacter_valericigenes	0.0956743242605783	0.380172241824741	86	0.989646626934512
ip10	gut s__Lachnoclostridium_sp._210928_DFI_6_3	0.00696864111498258	0.950108365164879	83	0.999869556253588
ip10	gut s__Ruminococcus_lactaris	-0.228699466955989	0.0343877664529006	86	0.989646626934512
ip10	gut s__Ruminococcus_sp._NSJ_71	-0.093131739334271	0.410489189406919	80	0.989646626934512
ip10	gut s__Ruthenibacterium_lactatiformans	0.15460163215246	0.154983689377512	86	0.989646626934512
ip10	gut s__Butyrivibrio_crossotus	0.0133476646472543	0.903360527191802	85	0.999869556253588
ip10	gut s__Flavonifractor_plautii	0.0655030897683853	0.54833840206865	86	0.989646626934512
ip10	gut s__Prevotellamassilia_timonensis	0.17365059924766	0.150264646643909	70	0.989646626934512
ip10	gut s__Roseburia_sp._BX1005	0.0550908735587258	0.615890634601226	85	0.989646626934512
ip10	gut s__Olsenella_uli	0.143322871317202	0.193010056054364	84	0.989646626934512
ip10	gut s__Gallintestinimicrobium_propionicum	-0.0679560356620595	0.533434586305104	86	0.989646626934512
ip10	gut s__Roseburia_hominis	0.194358224444549	0.0730219175756525	86	0.989646626934512
ip10	gut s__Ruminococcus_sp._BSD2780120874_150323_B10	-0.0780041011619959	0.502192601200462	76	0.989646626934512
ip10	gut s__Vescimonas_fastidiosa	0.0725600264163404	0.506017732687399	86	0.989646626934512
ip10	gut s__Faecalicatena_fissicatena	0.00283975659229209	0.979321856604418	86	0.999869556253588
ip10	gut s__Simiaoa_sunii	0.106644518272425	0.33066742551327	85	0.989646626934512
ip10	gut s__Ruminococcus_sp._FMBCY1	-0.195545848841859	0.141022883489147	58	0.989646626934512
ip10	gut s__Collinsella_sp._AM34_10	0.258175248419151	0.0202070791996062	81	0.989646626934512
ip10	gut s__Senegalimassilia_faecalis	0.00222786789134258	0.983890941356819	85	0.999869556253588
ip10	gut s__Mediterraneibacter_sp._NSJ_151	-0.107738909517295	0.325706994629359	85	0.989646626934512
ip10	gut s__Agathobaculum_butyriciproducens	0.0767866408792868	0.481507917133173	86	0.989646626934512
ip10	gut s__Anaerotardibacter_sp._CLA_AA_M13	-0.0758124936721677	0.492343492867463	84	0.989646626934512
ip10	gut s__Phascolarctobacterium_sp._Marseille_Q4147	0.0958417169684775	0.425702908649419	71	0.989646626934512
ip10	gut s__Eggerthella_lenta	-0.0969007972074154	0.37407306307506	86	0.989646626934512
ip10	gut s__Eubacterium_ventriosum	-0.06546804768419	0.550948425461753	85	0.989646626934512
ip10	gut s__Alistipes_putredinis	-0.0387864823348694	0.762278322843225	63	0.999036541207206
ip10	gut s__Absicoccus_porci	-0.0537084398976982	0.66286779003902	68	0.989646626934512
ip10	gut s__Oscillibacter_sp._MSJ_31	0.145143638850889	0.184697678334314	85	0.989646626934512
ip10	gut s__Bacteroides_caccae	0.109704641350211	0.331982013449561	80	0.989646626934512
ip10	gut s__Intestinibacter_bartlettii	-0.162495399337505	0.157678732210712	77	0.989646626934512
ip10	gut s__Bacteroides_ovatus	0.212901655306719	0.0597353182365883	79	0.989646626934512
ip10	gut s__Blautia_schinkii	-0.127977734798811	0.239783554221738	86	0.989646626934512
ip10	gut s__Faecalibacillus_intestinalis	-0.0605237443814735	0.581475278177632	85	0.989646626934512
ip10	gut s__Holdemanella_sp._MSK_7_32	-0.00179792847371507	0.987013097352951	85	0.999869556253588
ip10	gut s__Pseudoflavonifractor_sp._MSJ_30	0.0195009198547101	0.858323447668318	86	0.999869556253588
ip10	gut s__Blautia_sp._MSK_20_85	-0.0883669130302723	0.423356960628199	84	0.989646626934512
ip10	gut s__Bacteroides_fragilis	0.155330565961324	0.15801910887681	84	0.989646626934512
ip10	gut s__Ruminococcus_sp._AF37_3AC	-0.064778955060285	0.596136999556908	69	0.989646626934512
ip10	gut s__Blautia_sp._MCC270	-0.0478041417047974	0.661477035774776	86	0.989646626934512
ip10	gut s__Klebsiella_pneumoniae	-0.0696306429548564	0.525866132623472	85	0.989646626934512
ip10	gut s__Parabacteroides_merdae	0.0183871373997733	0.868739506356271	83	0.999869556253588
ip10	gut s__Brachyspira_aalborgi	-0.248867411658109	0.107532470143573	43	0.989646626934512
ip10	gut s__Roseburia_sp._CLA_AA_H209	-0.136779362907954	0.211511402220011	85	0.989646626934512
ip10	gut s__Desulfovibrio_piger	-0.0196223620881155	0.868894240113714	73	0.999869556253588
ip10	gut s__Bacteroides_stercoris	0.0321783479678217	0.780737765076837	77	0.999036541207206
ip10	gut s__Blautia_sp._OF03_15BH	-0.164809660833058	0.129264991647487	86	0.989646626934512
ip10	gut s__Kineothrix_sp._MSJ_39	-0.100995329968395	0.354147269144563	86	0.989646626934512
ip10	gut s__Ruminococcus_sp._Marseille_P6503	-0.193621545003544	0.0776702631455548	84	0.989646626934512
ip10	gut s__Ruminococcus_sp._M6_2020	-0.00355677154582763	0.974085027587414	86	0.999869556253588
ip10	gut s__Blautia_sp._MSK20_18	0.113788386244634	0.296254041806321	86	0.989646626934512
ip10	gut s__Blautia_sp._MCC283	-0.194188405113449	0.0732765772885493	86	0.989646626934512
ip10	gut s__Collinsella_sp._TF05_9AC	0.0301218940459447	0.790441996447776	80	0.999869556253588
ip10	gut s__Mitsuokella_jalaludinii	0.300015773699984	0.00824099862520745	77	0.982045100472405
ip10	gut s__Pseudoflavonifractor_phocaeensis	0.0351997735742252	0.747198550276013	86	0.996285460775429
ip10	gut s__Faecalibacterium_sp._Marseille_Q4896	0.157782466010314	0.161883002068903	80	0.989646626934512
ip10	gut s__Brotomerdimonas_butyrica	-0.072640218878249	0.508097287309635	85	0.989646626934512
ip10	gut s__Clostridium_sp._1001271B_151109_B4	-0.0487179487179487	0.701592015229467	64	0.990175851017962
ip10	gut s__Adlercreutzia_equolifaciens	0.00534930892966649	0.960998262415055	86	0.999869556253588
ip10	gut s__Blautia_sp._MSJ_36	-0.0278598047077692	0.798660654155256	86	0.999869556253588
ip10	gut s__Bacteroides_thetaiotaomicron	0.187285456187895	0.0940792386786494	81	0.989646626934512
ip10	gut s__Blautia_sp._Marseille_P3087	-0.0378036699844332	0.729193194119985	86	0.99439434806158
ip10	gut s__Megasphaera_elsdenii	0.218333950388745	0.0617964928223526	74	0.989646626934512
ip10	gut s__Ruminococcus_sp._210702_SL_1_03	0.0420637252844129	0.705220132196298	83	0.990175851017962
ip10	gut s__Parabacteroides_distasonis	0.0593721770551039	0.597845545279903	81	0.989646626934512
ip10	gut s__Clostridium_sp._BIOML_A1	0.0384878279615122	0.739143449853092	77	0.994592994695749
ip10	gut s__Fusicatenibacter_sp._CLA_AA_H277	-0.078824472852493	0.469922526780485	86	0.989646626934512
ip10	gut s__Faecalibacillus_faecis	-0.194313074066836	0.0748228679898239	85	0.989646626934512
ip10	gut s__Anaeromassilibacillus_sp._An200	-0.108372987749317	0.325793870114243	84	0.989646626934512
ip10	gut s__Blautia_hansenii	-0.0137270625972923	0.900028341469489	86	0.999869556253588
ip10	gut s__Bifidobacterium_pseudocatenulatum	0.0236851755839098	0.836628886103694	78	0.999869556253588
ip10	gut s__Dorea_sp._AF36_15AT	-0.0822111977321049	0.456461980563987	84	0.989646626934512
ip10	gut s__Paraprevotella_clara	-0.0557255244755245	0.658553761983272	65	0.989646626934512
ip10	gut s__Phocaeicola_massiliensis	-0.137293086660175	0.230148383390704	78	0.989646626934512
ip10	gut s__Blautia_sp._MSJ_19	-0.150299542431247	0.166903673504759	86	0.989646626934512
ip10	gut s__Clostridium_saudiense	-0.0578470824949698	0.63108620911532	71	0.989646626934512
ip10	gut s__Roseburia_sp._CLA_AA_H204	0.0568017326759613	0.61157679317131	82	0.989646626934512
ip10	gut s__Clostridium_sp._D43t1_170807_D5	0.153569539925965	0.236695798845735	61	0.989646626934512
ip10	gut s__Faecalibacterium_sp._CLA_AA_H233	-0.0238420949775259	0.828234914171393	85	0.999869556253588
ip10	gut s__Bacteroides_xylanisolvens	0.130793573515093	0.250022188969691	79	0.989646626934512
ip10	gut s__Waltera_intestinalis	0.131210478771454	0.24243897715672	81	0.989646626934512
ip10	gut s__Faecalibacterium_sp._I3389	-0.0509673636896619	0.642585142808338	85	0.989646626934512
ip10	gut s__Oscillibacter_sp._MCC667	0.106038694547586	0.333433999401274	85	0.989646626934512
ip10	gut s__Dorea_sp._AM58_8	-0.121694419548092	0.263791550425033	86	0.989646626934512
ip10	gut s__Eubacterium_sp._AF22_8LB	-0.0783321941216678	0.500391846762352	76	0.989646626934512
ip10	gut s__Faecalibacterium_sp._AF27_11BH	0.123863521312139	0.261073763597299	84	0.989646626934512
ip10	gut s__Porcipelethomonas_ammoniilytica	-0.00173893405600723	0.987759125656402	81	0.999869556253588
ip10	gut s__Solobacterium_moorei	0.139872568745808	0.244068245312165	71	0.989646626934512
ip10	gut s__Streptococcus_salivarius	0.179339477726574	0.159277757879581	63	0.989646626934512
ip10	gut s__Dorea_phocaeensis	-0.107825840841549	0.32241131068576	86	0.989646626934512
ip10	gut s__Butyricicoccus_faecihominis	-0.108184348318317	0.320797800182292	86	0.989646626934512
ip10	gut s__Prevotella_sp._Marseille_P4119	0.222086498454021	0.0688572632062622	68	0.989646626934512
ip10	gut s__Clostridium_sp._D43t1_170807_H7	-0.140482279868469	0.248965359099365	69	0.989646626934512
ip10	gut s__Clostridium_sp._AF15_31	-0.244081632653061	0.0876864399760682	50	0.989646626934512
ip10	gut s__Butyricicoccus_sp._BIOML_A1	-0.142437345199614	0.198551044064988	83	0.989646626934512
ip10	gut s__Brotolimicola_acetigignens	0.186926568060861	0.0926512027220494	82	0.989646626934512
ip10	gut s__Waltera_sp._CLA_AA_H273	0.231244304950896	0.0345277122015942	84	0.989646626934512
ip10	gut s__Prevotella_pectinovora	0.201434695127285	0.0944897273817933	70	0.989646626934512
ip10	gut s__Clostridium_perfringens	0.0560899058418548	0.611665072655203	84	0.989646626934512
ip10	gut s__Yeguia_hominis	0.0686164441718949	0.529456820174402	86	0.989646626934512
ip10	gut s__Alistipes_shahii	0.0136764324604615	0.919499003355638	57	0.999869556253588
ip10	gut s__Roseburia_porci	-0.00341997264021888	0.975235472806544	85	0.999869556253588
ip10	gut s__Mediterraneibacter_glycyrrhizinilyticus	-0.0931647719232039	0.392838570916301	86	0.989646626934512
ip10	gut s__Faecalibacillus_sp._MSK20_93	-0.0591957308938441	0.669880775248297	54	0.989646626934512
ip10	gut s__Phascolarctobacterium_faecium	-0.114697802197802	0.365894039498796	64	0.989646626934512
ip10	gut s__Alistipes_onderdonkii	0.226089872568746	0.0581499478046175	71	0.989646626934512
ip10	gut s__Clostridium_spiroforme	0.0479130490706798	0.688777641753546	72	0.990175851017962
ip10	gut s__Intestinimonas_massiliensis	0.0888626822019907	0.415130402923255	86	0.989646626934512
ip10	gut s__Clostridium_sp._AF36_4	-0.000543760037430923	0.996309029202845	78	0.999869556253588
ip10	gut s__Dysosmobacter_sp._BX15	0.0724252491694352	0.509356105086137	85	0.989646626934512
ip10	gut s__Clostridium_sp._L2_50	0.225955782584404	0.0661263357400606	67	0.989646626934512
ip10	gut s__Clostridium_sp._AF37_5	0.0676045908922621	0.566330799294939	74	0.989646626934512
ip10	gut s__Negativibacillus_massiliensis	0.126606621226874	0.265605368153776	79	0.989646626934512
ip10	gut s__Intestinimonas_butyriciproducens	0.07567338081985	0.487901142233624	86	0.989646626934512
ip10	gut s__Anaerotignum_faecicola	-0.0252687121360172	0.818125460674725	85	0.999869556253588
ip10	gut s__Clostridium_sp._AF15_41	0.119449300699301	0.342394332923789	65	0.989646626934512
ip10	gut s__Clostridium_sp._1001270H_150608_G6	0.206927312436556	0.118979829930791	58	0.989646626934512
ip10	gut s__Clostridium_sp._AM42_36	0.2599366359447	0.0399372339984861	63	0.989646626934512
ip10	gut s__Clostridium_sp._AM49_4BH	0.161685067797322	0.143992654311984	83	0.989646626934512
ip10	gut s__Blautia_ammoniilytica	0.0586159724515307	0.591236812686502	86	0.989646626934512
ip10	gut s__Barnesiella_intestinihominis	-0.0521052028858266	0.672349655244579	68	0.989646626934512
ip10	gut s__Collinsella_tanakaei	-0.0575332689643592	0.604746259336595	83	0.989646626934512
ip10	gut s__Phocea_massiliensis	0.00780225482334072	0.94310753533369	86	0.999869556253588
ip10	gut s__Intestinimonas_sp._MSJ_38	0.134902589744799	0.215133938836756	86	0.989646626934512
ip10	gut s__Clostridium_sp._1001270J_160509_D11	-0.160672163657238	0.197004299926867	66	0.989646626934512
ip10	gut s__Dysosmobacter_welbionis	0.195646451351625	0.074571050641779	84	0.989646626934512
ip10	gut s__Ruminococcus_champanellensis	0.048881239242685	0.658218581622697	84	0.989646626934512
ip10	gut s__Suilimivivens_aceti	0.0416717769706118	0.702718560136376	86	0.990175851017962
ip10	gut s__Pseudoflavonifractor_capillosus	-0.0146327656964951	0.893465370970675	86	0.999869556253588
ip10	gut s__Clostridium_sp._AF43_10	0.101059554256485	0.407782597977183	69	0.989646626934512
ip10	gut s__Faecalibacillus_sp._H12	-0.052431289640592	0.734637396803474	44	0.994592994695749
ip10	gut s__Ruminococcus_sp._NSJ_13	-0.0306624975571624	0.780185484072399	85	0.999036541207206
ip10	gut s__Turicibacter_sanguinis	-0.134092803556544	0.306180844725303	60	0.989646626934512
ip10	gut s__Jingyaoa_shaoxingensis	0.0556535685645549	0.610145414556604	86	0.989646626934512
