"","s__Prevotella_copri","s__Prevotella_stercorea","s__Prevotella_hominis","s__Phocaeicola_vulgatus","s__Succinivibrio_dextrinosolvens","s__Faecalibacterium_prausnitzii","s__Catenibacterium_mitsuokai","s__Prevotellamassilia_timonensis","s__Prevotella_sp._885","s__Bacteroides_caccae","s__Butyrivibrio_crossotus","s__Roseburia_faecis","s__Succinivibrio_sp._AGMB01872","s__Bacteroides_uniformis","s__Lachnospira_eligens","s__Bacteroides_ovatus","s__Roseburia_inulinivorans","s__Parabacteroides_distasonis","s__Roseburia_intestinalis","s__Dorea_longicatena","s__Extibacter_muris","s__Prevotella_sp._Marseille_P4119","s__Prevotella_pectinovora","s__Simiaoa_sunii","s__Bacteroides_fragilis","s__Coprococcus_eutactus","s__Bacteroides_stercoris","s__Ruminococcus_flavefaciens","s__Ruminococcus_callidus","s__Bacteroides_thetaiotaomicron","s__Blautia_wexlerae","s__Ruminococcus_bromii","s__Anaerostipes_hadrus","s__Coprococcus_comes","s__Holdemanella_biformis","s__Mitsuokella_jalaludinii","s__Parabacteroides_merdae","s__Holdemanella_porci","s__Brachyspira_aalborgi","s__Hallella_faecis","s__Odoribacter_splanchnicus","s__Oscillibacter_sp._ER4","s__Sutterella_wadsworthensis","s__Ruminococcus_bicirculans","s__Vescimonas_coprocola","s__Mediterraneibacter_faecis","s__Prevotella_sp._P3_122","s__Vescimonas_fastidiosa","s__Oscillibacter_valericigenes","s__Oscillibacter_sp._MSJ_31","s__Kineothrix_sp._MSJ_39","s__Anaerovibrio_lipolyticus","s__Prevotella_sp._P4_67","s__Waltera_intestinalis","s__Dialister_succinatiphilus","s__Duodenibacillus_massiliensis","s__Faecalibacterium_sp._HTFF","s__Blautia_obeum","s__Ruminococcus_sp._210702_SL_1_03","s__Bifidobacterium_adolescentis","s__Fusicatenibacter_saccharivorans","s__Prevotella_sp._P4_51","s__Anaerobutyricum_hallii","s__Collinsella_aerofaciens","s__Clostridium_sp._D43t1_170807_D5","s__Phascolarctobacterium_succinatutens","s__Gemmiger_formicilis","s__Flavonifractor_plautii","s__Prevotella_sp._P5_64","s__Alistipes_shahii","s__Prevotella_sp._P5_108","s__Veillonella_parvula","s__Ruminococcus_torques","s__Clostridium_sp._1001270H_150608_G6","s__Prevotella_multisaccharivorax","s__Brotolimicola_acetigignens","s__Paraprevotella_clara","s__Clostridium_sp._L2_50","s__Phascolarctobacterium_sp._Marseille_Q4147","s__Blautia_massiliensis","s__Roseburia_hominis","s__Roseburia_sp._CLA_AA_H209","s__Waltera_sp._CLA_AA_H273","s__Eubacterium_coprostanoligenes","s__Pumilibacter_sp._CLA_AA_M10","s__Megasphaera_elsdenii","s__Roseburia_sp._CLA_AA_H204","s__Pseudoflavonifractor_sp._MSJ_30","s__Dorea_formicigenerans","s__Parabacteroides_sp._AGMB00274","s__Clostridium_sp._BIOML_A1","s__Victivallis_vadensis","s__Blastocystis_sp._subtype_1","s__Clostridium_sp._AF15_41","s__Blautia_luti","s__Oscillibacter_sp._MCC667","s__Clostridium_sp._AF23_8","s__Butyricimonas_virosa","s__Clostridium_sp._AM42_36","s__Alistipes_communis","s__Ruminococcus_sp._NSJ_71","s__Butyricimonas_faecihominis","s__Alistipes_senegalensis","s__Dysosmobacter_sp._BX15","s__Oliverpabstia_intestinalis","s__Anaerocaecibacter_sp._CLA_AA_M11","s__Sutterella_sp._AM11_39","s__Sutterella_sp._KLE1602","s__Clostridium_sp._AF43_10","s__Anthropogastromicrobium_aceti","s__Lachnoclostridium_sp._210928_DFI_6_3","s__Absicoccus_porci","s__Faecalibacterium_sp._I3389","s__Ruminococcus_sp._FMBCY1","s__Eubacterium_ramulus","s__Faecalibacterium_sp._CLA_AA_H233","s__Mogibacterium_kristiansenii","s__Anaerotignum_faecicola","s__Methanobrevibacter_smithii","s__Ruminococcus_sp._BSD2780120874_150323_B10","s__Desulfovibrio_piger","s__Clostridium_sp._AF37_5","s__Clostridium_sp._AF36_4","s__Bacteriophage_sp.","s__Microviridae_sp.","s__Metaprevotella_massiliensis"
"s__Prevotella_sp._P5_108",-0.27920416476836,0.0322492998682987,-0.00407907697434368,-0.15682922180248,-0.260351107796328,-0.178416470552185,0.0778994135619008,0.00382179282955708,0.0541474214109812,0.273928017725058,0.314833598607746,0.268405006935314,-0.500482867152672,-0.388657720010781,-0.211350237275486,-0.643451246273665,0.0582196239144112,-0.438521534994538,-0.0692508619143776,-0.26167536418041,0.0603153116545387,-0.0963329827921276,-0.230852330466877,-0.222982744087372,-0.55958649382905,-0.112974829234347,-0.756542833578413,0.254120483869795,-0.135623466283704,-0.255376925479377,-0.0575114093693507,0.349569948001385,-0.105153127063168,-0.228413049726397,-0.114424253700812,0.264767743612979,-0.33560240217377,-0.295778612568883,-0.308983480888541,0.0980121654459191,0.0640893243402678,-0.304794042622559,-0.578512689222488,-0.0551267400866919,-0.142240624821953,-0.318237349485048,0.0885554417279705,0.11283762411837,0.183839191011283,-0.0553773301586611,0.204612288502124,0.151011620544659,0.426658939167272,-0.162090741120798,0.0135695847553265,-0.0615501475772076,0.285491971526433,0.0383059004757297,0.111866547172036,-0.0839794185715627,0.405847415414473,0.179854566074657,-0.0976593636627758,-0.0588102180098167,0.236827736486927,-0.152289490784903,0.37158308900906,-0.0188296427111334,0.269564023319432,-0.426039138267077,0,0.257045120276459,-0.244825352709678,0.135425268898199,0.0302803702641357,-0.161694508407112,-0.140305922868992,0.14330118059575,-0.132531998841097,-0.13563431210333,0.122493148434014,0.1848750712755,-0.0148132649760448,0.172644560513229,0.0279030950980471,0.762915131739526,-0.00591558754558883,0.133250410680568,0.100209767361895,-0.0836128487853537,0.138965021826666,-0.0442556380228339,-0.181371736242835,-0.135464803635449,-0.300817681708615,-0.00331729605577058,0.0354453493650303,-0.45386213391188,-0.187326586850192,-0.118194041178481,-0.395569928446409,-0.0881578459335595,0.290957781481792,0.112772502488193,0.180316724976922,-0.0920222579980254,0.0585664198901342,0.0440095183552296,-0.0952493799445644,0.166592775869233,0.197638379852162,-0.39147990764613,-0.343245531476089,-0.0548255439091778,0.258306536030562,0.273631377874383,-0.0437612779139336,-0.367786011794478,-0.115596273444001,0.0113328207551269,-0.129863802064694,0.429738424040448,0.10815992674132,0.13303299635852,-0.0941997110685363,-0.104430420898862
"s__Veillonella_parvula",-0.183702917116145,-0.0973094239594833,-0.0435376502793617,-0.129462860016298,0.288728324262276,0.0499879815199819,0.254883817183803,-0.164290513159166,-0.125305038805238,-0.240647482411379,0.0685157573410233,0.527679364813826,0.421620443227494,-0.0483792869799138,0.0131962973754073,-0.113648589678514,0.215029274821043,-0.114951384628013,0.536505556606288,0.245060513069052,0.450690930113184,-0.243539755494522,-0.262843426220031,-0.0413344847396385,0.104619796011507,0.0939899328869202,-0.0599903279869094,-0.0751035023727836,0.563104228644904,-0.090390435499012,0.36651156612639,0.0760151635943252,-0.0622330232981914,0.19815850695581,0.070309791272132,-0.142246313448735,-0.0447467618508107,0.134295793732459,0.0298786124444929,-0.276984435585687,-0.0992326360766548,-0.346633216739652,-0.0364147744780625,-0.0887495906339912,-0.254113246866385,-0.0558808186720303,-0.045891274599786,-0.144753653724346,-0.405960181941123,-0.254327396629164,0.398198537860348,0.187572416165097,0.183485969442394,-0.0508424659816723,0.266782150958548,0.0489519796195138,-0.147927816999984,0.630244286024182,-0.0376881750556072,-0.248394462545394,-0.00392845238855608,0.172728859523897,0.0888944009884577,-0.128429970122098,0.532315906828658,-0.240177537896562,-0.118215507312364,-0.100206254824678,0.0412467999609235,-0.217494678730862,0.257045120276459,0,-0.118074628198504,0.494109651264746,-0.565180593986492,0.133655521471745,0.142430841696359,0.0496000445743857,-0.611893278152323,0.284704138567324,0.398884272516884,0.0820548216027193,0.0668039495595583,0.38081320846193,-0.117211978048724,0.143831944090935,-0.0331974502582973,0.143588100155462,0.153455161804812,-0.178772762716302,0.0332818919334253,-0.0205534882799021,0.0114597224759528,-0.193892769865642,0.265703351477534,-0.235482257707226,0.587905528318168,0.137315937595718,0.0732206248844762,-0.244371641939141,0.0551321013338759,-0.00874105348663994,0.110249453130676,-0.123800885690969,0.530679198415631,-0.40147873599326,-0.16761620434813,-0.0112230287828926,0.433361352716108,-0.112003053919003,-0.0034871415437656,-0.421423620215895,-0.295515886895337,0.0630179911570334,0.0886016004568282,0.0255005705712212,-0.00930151404250201,0.107674746954645,-0.082602971980292,0.219955478505314,-0.0289063181442779,-0.372086257720886,-0.102716792884659,-0.219623767710783,-0.280467311823507,0.259477369886749
"s__Ruminococcus_torques",-0.0157423201549676,0.106524380957565,0.427928577988479,-0.1491565151944,0.124608457259663,0.377486057227495,0.0416777795354358,0.255689665859611,0.190456861873051,-0.131294801962053,-0.0244155102965152,0.192535300191158,-0.14741066420815,0.274341723141816,0.0600818813682612,-0.155047335747715,0.084148812143859,-0.0243430912616095,-0.129611576558137,0.174172464230943,-0.35406669573288,-0.0798310641969439,-0.0138287043629291,-0.410074153223367,0.0648958253307159,-0.309580253411388,0.204687701524529,-0.534660647436695,-0.024599741015936,0.399969785399673,0.107489597031897,-0.0198622453430283,-0.0455814849219248,0.194395504598294,0.322318945676227,-0.338018764330596,0.193117332979391,0.19377179904264,-0.344906153815694,-0.0452848453508237,0.116911598152975,-0.293587191522606,-0.191123008030751,-0.231723436048623,-0.12697117863392,-0.669090412740002,-0.118886164507816,-0.0490135105389038,-0.221775199487426,-0.250413975042082,-0.0511861038723269,0.198327188955151,-0.180291219724091,-0.416386212414478,-0.05534793520158,-0.170749326665961,0.0159227733380313,0.488450975828007,-0.110439965471815,-0.134218165681302,0.0478091811336914,-0.148393146092427,0.315618860857916,-0.221995826673801,0.737154873154214,-0.135211717817841,0.523557531319179,-0.244053953069609,-0.131073820319723,-0.870938478590645,-0.244825352709678,-0.118074628198504,0,0.694701170097918,-0.284222682325929,-0.139010926732693,0.445938728411538,0.14660378164029,-0.409564680954192,0.0811647769092011,-0.104310735980868,-0.210261517172002,0.00724786997882642,0.285725351231608,-0.430545141230567,0.123451686304459,-0.0141860396040487,0.157511689652681,-0.0187870836787377,-0.320470399480208,-0.0820747396107545,-0.141607545372425,0.0663409274421498,-0.194902683217396,-0.105578968524045,-0.352659691622579,0.28047762434936,-0.155077385544115,0.295286590735292,-0.0317783288891787,-0.325843677947736,-0.300794450663093,0.0731599872706756,-0.116666505613281,0.163220038562713,-0.640495449240614,-0.399311506138433,0.253105919383282,0.214446728862668,0.0676249553433237,0.125906716293662,-0.177206300291167,-0.240863644100955,-0.173107777858378,0.028870845677938,-0.0899590275752323,-0.026585717242151,-0.0223131820834824,-0.177931051387937,0.0791257226715668,0.0287581581116708,0.308222399516072,-0.179218485126244,-0.320220099452472,-0.530607379332179,-0.265531241317496
"s__Clostridium_sp._1001270H_150608_G6",0.0134726239836208,0.0649445552532465,-0.315234572041063,-0.241844860490187,0.150249257174307,0.0886392677848375,-0.249998814958097,-0.105011525397849,-0.174767575557352,-0.0277576459476025,-0.254432748602948,0.0986753767685552,0.118821268452439,-0.19652042871093,0.044077100228339,0.35266432831382,0.211361880889427,-0.121219660542893,-0.230099964384169,-0.0884041346751177,0.629859608068139,-0.415106296300407,0.0436700405013121,-0.13655661200948,-0.170064077316872,0.336072889876741,-0.249225325093823,-0.041194565667761,-0.313412600572414,-0.262725435665036,0.138006956002132,0.605324242952333,-0.0501382559930303,-0.0103078912877964,-0.309387020676703,0.619559818362568,0.108432578014052,-0.00683840110808738,-0.667819033968625,0.319661408110514,-0.390356912799325,0.101195023536225,0.215310576078258,-0.211115007045911,-0.0559594422359563,0.469243021179542,0.0907811672420979,0.0347949511460036,0.232284813621476,-0.253531929989034,0.0821327093595166,0.0404943623965616,-0.204111315593799,-0.139451294736052,-0.224200231708182,-0.124714204388442,-0.049652622949388,-0.324299639365389,-0.13993430279122,0.1105332762904,0.53077079239958,0.0694131623284686,0.01524713389731,0.218654266202718,-0.187692811584447,0.118033180819144,0.231089938750071,-0.169218565114378,0.168477813752183,-0.141219539321245,0.135425268898199,0.494109651264746,0.694701170097918,0,0.35244247895039,-0.00568822237672788,0.362125098481436,-0.192988381441437,0.221145479148502,-0.0517047813456244,0.153598617401828,0.199136170009572,0.0917785757274767,-0.0927841626194312,-0.254161643500029,0.278404801186642,-0.142457801627709,-0.446357475720465,0.0772592387348366,0.272466227410994,-0.156863495527956,0.442090858700867,-0.0302326999360531,0.049110882091365,-0.0479748482986061,0.192815052886754,0.326540451159858,-0.23821835008373,0.0479667398747794,-0.455412800844424,-0.0426121560723919,-0.077573056025922,-0.335857404778921,-0.196139532872282,0.149137282909217,0.668157169376473,0.0462475395894599,0.0674125408851489,-0.0662095549313604,0.113680122227297,0.0730717110390185,0.174393975169484,-0.178101069566366,-0.0283985891666586,-0.0123340331323134,-0.016370461898346,0.0977245010243743,-0.372405916822373,0.0902367187893416,-0.286267639785537,-0.149271034175295,-0.491662447600147,-0.342600070753349,0.124081100686289,1.13944210364926,0.01120785908191
"s__Prevotella_multisaccharivorax",-0.0345293322002623,0.346276727187613,-0.149117277470968,-0.120600846529017,0.0744931865664242,-0.055143167393993,0.0428736298555513,-0.00512781389407155,-0.0971406999702837,-0.068580676462493,0.440203755899883,0.148312089556302,0.403648359698549,0.142196424742495,0.0921326139015326,-0.119167982562431,0.113964500318702,0.167529370230054,0.370432169707158,-0.0560215035173008,-0.53279670138801,0.232044807262567,-0.059788028151663,0.224766924363157,0.0265806434903062,-0.0705418448570136,-0.0712312725027085,-0.0850248040883004,0.111069102056661,-0.177625420173181,0.224986093583198,-0.355559873313688,0.00862357220835811,-0.22779344972305,0.0372167488718321,-0.215778476437569,-0.254363764238959,-0.083361161297702,0.0753906705967949,-0.528339921749015,-0.0843076168753404,-0.100430016001165,0.197374610096743,-0.181303709942695,-0.206845372788059,-0.356616929057162,0.0860761439516985,-0.427308811175201,-0.312076861740261,-0.113886035612608,0.351798106301343,0.495820105935551,0.118142726257602,0.0651832761143337,-0.0998192482663386,0.193033738898089,0.103588283542234,0.409425983243966,-0.0653025365466383,-0.350184143301715,-0.443623415848285,-0.196047201679038,0.179625752597541,-0.191752386252443,0.571968764424218,-0.0316803882373053,-0.325920028084655,-0.0901216384079521,-0.0366612359787667,0.347587799133906,0.0302803702641357,-0.565180593986492,-0.284222682325929,0.35244247895039,0,0.266749250750304,0.0156069322255373,-0.108795022174189,-0.202454597483218,0.14776088473722,0.323028572022426,-0.123465134714333,0.2063224498989,0.172386962497375,-0.301322418338533,-0.349751803800249,0.26834942458287,0.148968676042904,0.131949240158034,-0.279300098518711,-0.00771555851729292,-0.298236429506452,0.130944330876339,-0.158722822491653,-0.0681106832423606,0.0443745676417762,0.438518805970909,-0.0793553275728357,0.0125134108815868,-0.423947785502697,0.105183391700496,0.245320373197283,0.374492380198788,0.0825944241146171,0.384692287477094,-0.490404329164013,0.131021342393882,-0.0104211871242999,0.190086493104229,0.347463725738067,0.439295198200345,-0.161001002863946,0.0560696602365112,-0.21722487689696,0.154758173080726,0.28802325209037,-0.250725976514336,0.76603728202074,-0.0913425037798484,0.491870704906504,0.136401142233241,-0.0795049807925605,0.0502216949852058,0.409457911778782,-0.272143377304864,0.313581642496087
"s__Brotolimicola_acetigignens",-0.277119719489961,-0.396766256848225,-0.361210535564105,0.114877808686795,0.105192493003968,-0.326249509594303,-0.10890141972008,-0.59989577538231,-0.0476692321622429,0.0327047888500828,0.287540858298934,-0.515119771166701,-0.147352014228068,0.087420107981412,-0.136211145298516,-0.118899804278736,-0.272094666124755,0.0939787794993738,-0.0562966030296216,-0.171231908174339,0.14151594510798,-0.255218417440409,0.00803566194207786,-0.187155660054941,-0.0249276229651343,-0.000485594021145591,-0.300826832185524,-0.0856294112373809,-0.125867626834646,0.0525574396709784,-0.143275400553748,0.292086718400856,-0.203108045023537,0.142311509412362,-0.200190707565907,0.414731633137795,0.18343630818006,-0.472397942483876,-0.148785506634548,-0.0392741379617867,0.159374564044591,-0.193295430449053,-0.242572769635025,0.392161602455802,0.487766692691131,-0.180062341387983,-0.165601396581218,0.617863025144132,0.153461924452624,0.181922374366743,-0.185315932340481,-0.475626952451438,-0.186970068170849,-0.198570460110215,0.143144392888275,-0.203824241161821,0.232361393348887,-0.0509757564798249,0.196425162453981,-0.0464187712032776,0.175658494353137,0.0196966011718105,-0.00186764989372026,-0.232925103707828,-0.0653617859740948,-0.238721048109633,0.12973862555461,0.262317374086705,-0.000201344503317255,-0.153424957782015,-0.161694508407112,0.133655521471745,-0.139010926732693,-0.00568822237672788,0.266749250750304,0,0.243123650450377,-0.0565555501395515,-0.0894227166582596,-0.324874875039868,-0.0471209007424398,-0.126344417832872,0.0712053114096374,-0.229804278715736,0.249588069530062,0.292564573399113,-0.203160787226794,0.362131418181446,-0.39774728874653,-0.0468282280703214,-0.0775917650802681,0.746557903223601,0.277505376562274,-0.212196414016949,0.0988554418122472,0.168456607827113,-0.107339425876158,0.136063343232377,-0.201176785266351,0.389598450579843,-0.540018978004653,0.0246397809614363,0.131630155792045,0.0404279982305695,-0.242658799509029,0.539325925700555,0.0421155518428559,0.069491973830698,0.0134557600064458,-0.368212890191038,-0.269864804749568,-0.307638459571372,0.0126334009730849,-0.297376519529432,-0.000664249533123856,-0.134947305558685,-0.137467034269861,-0.226832588218166,0.212403682655789,-0.280794505730826,-0.0408011401192221,0.271188378895487,0.559781084472132,0.138124432129702,-0.324776677703236,-0.00697605959237656
"s__Paraprevotella_clara",-0.0733425371783812,-0.025048440880171,0.1670740145188,0.0318104255245828,0.00206471087353596,-0.129505064827647,-0.0382519743960265,0.272789073737682,-0.29884560600479,-0.37487290614288,-0.315157463184214,-0.123890750274597,-0.0186182183853857,-0.258935018751851,0.00228660701788236,-0.00338392938920573,0.123035138721955,-0.159215342381288,-0.18624774154493,0.110414506316317,0.392974292773769,-0.113102813459983,-0.208238625375918,0.132091828697481,-0.475664069588069,0.119417485176782,-0.239653473338266,0.448944853932784,-0.216119112886531,-0.129127854011869,0.695151828471278,0.246726095342849,-0.25213669059112,0.107728805295715,0.0463029269433911,0.363581832359366,0.167509042922648,0.279033308770348,0.337640744418192,-0.133559495560431,-0.25132591050781,0.145669003040165,0.0527471630928645,-0.085127135226813,0.0827378905786754,0.245090639241602,-0.362488798266916,0.0898223223174338,0.0579024269902931,0.083014240873388,0.206072264909471,-0.0519281617914987,-0.0883760380388747,0.0817889403536277,-0.137509448480206,0.0896550709690014,-0.314456755178982,0.544528039566824,0.0335182813314459,-0.334280527442423,0.328186063431253,-0.0523821646709475,0.158347656634525,0.340136260575075,0.196466509812629,0.405533428602683,0.446783818027393,0.113654871657118,-0.0312576318981909,0.17247016661346,-0.140305922868992,0.142430841696359,0.445938728411538,0.362125098481436,0.0156069322255373,0.243123650450377,0,0.272505704793399,0.52821166763377,0.530095065307591,-0.250043542615134,0.164047940031237,0.268673571170532,0.208402709993692,-0.496108166956121,0.0928906720684552,-0.107193926547419,-0.135390445766223,0.376530354544477,0.511093826184061,0.245852149342704,-0.0502618812466386,0.122167995266832,0.428952542579824,0.201789422464722,-0.137282328527413,0.294067301806876,0.172312544161604,0.190302461725,0.0256517146589082,0.196904268337524,0.10405999284782,-0.0898415324224733,-0.039691128793329,0.20792367007057,-0.287551028092574,-0.107765678076639,0.192199714571201,0.30611373521287,0.419029538455314,0.600984999514619,0.490522563394802,-0.362769143181758,0.0848708852003147,-0.0459344917806759,-0.393494463570808,-0.0331113503349978,-0.199237023628036,-0.327211814330953,-0.0527963258584683,0.012833593299439,-0.465270317087415,-0.463551353513917,-0.458420750632533,0.0977317966336492,0.187848829358099
"s__Clostridium_sp._L2_50",-0.0437132609755513,-0.0136522200156005,-0.298268210948684,-0.290440177581535,-0.147597536230426,0.174218695944639,0.128540621340256,0.0202611050238137,0.0288643210399776,0.0619421971869906,0.18939907446428,0.475088386332862,-0.199925661881938,-0.0103004988305482,0.161143712253089,0.0852957440049003,-0.475700339904777,0.0973802058881013,-0.0132993271138166,-0.0439757080495582,-0.20154494080689,-0.325644794085829,-0.0553330145407146,-0.0921178286658792,0.203859758808597,0.213443969772801,0.188302858143651,0.190649660087513,0.263375076932073,-0.0756629381136514,-0.545708074652472,0.159849492425754,0.523124146325743,-0.100261590908243,0.223126627895561,-0.142536350857549,-0.306247784197063,0.223998454411895,-0.157035534166294,-0.0112318463048407,-0.055890566055062,0.0694473691136355,0.0403694958574018,0.198963526144286,0.159010096600332,-0.128379275529819,-0.16281303569556,0.215250644615934,0.307850073908274,0.318303049469305,-0.0473557450266922,0.0721007512847409,0.0320071266675309,-0.119879747775615,-0.437280881964625,-0.0497540396780207,0.0591403894798876,-0.396083356168624,0.0998917783201384,0.131952989248375,-0.0250831355124312,0.162987600272402,-0.28744346708028,-0.231231982029954,0.0418549476793295,0.00552341079185659,-0.245845314123867,0.341299990651242,0.145901179709199,-0.106882870763442,0.14330118059575,0.0496000445743857,0.14660378164029,-0.192988381441437,-0.108795022174189,-0.0565555501395515,0.272505704793399,0,0.0366779547574153,-0.29195953676924,0.00346923636549737,-0.304850303117272,0.00651841575132064,0.0908588759326396,-0.0644219839283358,0.141086364428647,0.153437407930672,-0.257503416138391,-0.0901890080652042,-0.0338521340310906,-0.599642550990729,-0.00121659404577848,-0.284928849517638,0.488061947941337,-0.385354798419227,0.226761743391733,0.049372056057867,-0.152464764255445,0.148884250511857,-0.40385715377948,-0.184437074394825,-0.594945573510861,0.025946035522005,0.164697960029343,-0.700029887054183,0.415626053347561,0.475682169293605,-0.396697486754961,0.0272131717633275,-0.275815167010542,-0.112523095951535,-0.0488242324384686,0.385688194596582,-0.451407832632637,-0.214687437760525,0.280100541661024,0.323840978142109,-0.156301403983858,0.398836291739631,-0.289460696097778,-0.0372506720862176,-0.132105847951435,0.0426241052999179,0.385823398860662,0.302667447540762,-0.243676471812832
"s__Phascolarctobacterium_sp._Marseille_Q4147",-0.295268146463671,-0.365475789861769,0.163459605372726,0.0546657259579439,1.05024266892134,0.0795162722224741,0.00360257521123955,-0.206972349227586,-0.0878882822718911,0.0669129050163198,-0.112335606718154,0.021402558998839,0.603569274059933,0.508456499784767,0.0892545043736522,0.17985500007901,-0.0505607442151976,0.165257726980142,-0.120055303498999,0.038746489014629,-0.493583683127825,-0.204340128540764,0.135183743501474,0.0115148769569439,0.574233571865328,-0.168650649660615,-0.0911361519944431,-0.300733959520261,0.161588378149676,0.644323655818808,0.0762772194553964,0.137484380166799,0.0474841481618522,-0.00306679480298837,-0.282583183742916,-0.1059299472211,0.621462658369446,-0.28530191595097,-0.214735874751242,-0.273799648849977,0.319660545086002,-0.636039348677891,0.273851376530703,-0.293254832479797,-0.00323793360949157,-0.292858321586049,0.0632394615931191,0.0148279545372468,-0.058210736690944,0.0456379130368493,-0.14563068861979,-0.788919675428974,-0.177524908097122,-0.034175309706052,0.397550108374442,-0.241733988145245,-0.0254547323030976,0.551758030665449,-0.264401767798791,-0.365705051885953,0.280347587210772,-0.0375869726534921,0.311462594860874,0.0778787654520568,0.381353874718895,-0.421871187279714,0.30548741147971,0.14152893859164,-0.139811779243927,0.0538609475248252,-0.132531998841097,-0.611893278152323,-0.409564680954192,0.221145479148502,-0.202454597483218,-0.0894227166582596,0.52821166763377,0.0366779547574153,0,0.111094908789859,-0.271584832497515,-0.399219093061731,-0.174032925150798,-0.329698708723816,-0.121565479407732,0.227894877252924,-0.444987979294834,0.232773781455268,0.146375081206082,-0.421961483842897,0.140420854694756,0.232295759315455,-0.413297244518189,-0.104024211016302,0.351250635790504,-0.0669449224821625,0.379688329321028,0.217837684890265,0.251604852702875,0.42522773499901,-0.121752048400676,0.425195889320804,0.335352365821089,-0.154831066459245,0.11507179500065,-0.174185819736181,0.49780736900247,0.641009739541817,0.32513774232471,-0.453324833208834,-0.35033228932747,-0.404324525632185,-0.208057597230084,0.230612613193202,0.435279839715739,-0.0325875026525526,-0.181131373493019,-0.202292400731479,0.320800507913137,-0.00027123815955539,0.320923525631347,0.423780447770629,0.141399081506418,-0.0498608595295417,0.0783770622296388,0.361176056609207
"s__Blautia_massiliensis",0.011701319936341,0.0682175020367309,-0.382322864934556,0.0423426179625672,-0.463716215071216,0.210361422383846,-0.20637958162525,-0.140557415174951,-0.0382768692312372,-0.039451324159451,0.260429932525917,-0.192649424014431,-0.714585108785376,0.240503113816845,-0.0475656231620214,0.0426736669595898,0.0710471523095147,0.257274651065012,-0.0931241413404401,0.321909605503225,0.0102050673490549,-0.064343024221052,0.132798172420415,-0.344725738374027,-0.00237018224093383,-0.0224585380066955,0.464380130936022,-0.436486223128883,-0.0745321936163519,0.296182263569613,-0.0624721287624644,-0.257449907822123,0.298147565545963,0.271691821879188,0.0431817685165759,-0.0839651771126186,0.222834990355069,-0.186437799743124,-0.594140970100137,-0.0848102239855871,-0.112837756833407,0.161764688900088,0.299492592713853,-0.147914804772204,-0.205719936076087,-0.00619156082523312,0.199303666371501,-0.0595839410254517,-0.204159624814135,-0.0239495869509983,0.0388166573582691,0.132323665702014,-0.309096292965787,-0.152909614027857,-0.369444210012151,0.38494043692171,0.366117112612384,-0.0314357059623456,-0.224778853546284,0.114469351857413,-0.00323025733570992,-0.066118269054753,-0.235485626948006,-0.136663131462482,-0.148042735150128,0.0464750924540396,-0.144275675441509,-0.436778159199666,-0.145274778583228,-0.319300270111046,-0.13563431210333,0.284704138567324,0.0811647769092011,-0.0517047813456244,0.14776088473722,-0.324874875039868,0.530095065307591,-0.29195953676924,0.111094908789859,0,-0.0624481786197174,-0.0776721489437253,-0.450190045453668,-0.34117475246375,0.101699724933882,-0.0926752112407831,0.0367507557102198,0.0825231214882817,-0.198918462116356,-0.13771146482893,-0.512224603116734,-0.260767686587335,0.123490278610311,-0.420108129870724,-0.0272177927998536,0.0606960427701924,-0.17181623866267,-0.206802471014445,-0.311119078816995,-0.107453848517389,-0.357406868139809,-0.02717419319515,-0.031399569810666,-0.236269894990986,0.0473080155277739,0.230323318759001,0.234611640004287,0.251089885886454,-0.222556815909873,0.0435988886774079,-0.00325312519768015,-0.105088493650096,0.258576213183291,-0.36972994482705,-0.00112828908148707,0.423025819892405,0.0528897744145778,0.228820019907162,0.163096485205608,-0.200135786782897,0.184136304204815,0.148188007702573,0.00579744943694253,0.339687066456948,-0.249229144735595,-0.227914228366543
