Feature	lfc_group1g2	lfc_group1g3	lfc_group1g4	se_group1g2	se_group1g3	se_group1g4	W_group1g2	W_group1g3	W_group1g4	p_group1g2	p_group1g3	p_group1g4	q_group1g2	q_group1g3	q_group1g4	diff_group1g2	diff_group1g3	diff_group1g4	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4	Description	Ontology	Definition
GO:0044237	-0.00794349987551599	0.0622470948742946	0.0301407370584883	0.0864278111096267	0.0832882132593643	0.10432249468069	-0.0919090715538347	0.747369795056757	0.288918867888876	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	cellular metabolic process	BP	The chemical reactions and pathways by which individual cells transform chemical substances.
GO:0003896	-0.0401611264627386	-0.02467355544094	0.141245523147283	0.104909766194775	0.11755284010171	0.131664910398191	-0.382815899028652	-0.209893316227763	1.07276511805702	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	DNA primase activity	MF	Catalysis of the synthesis of a short RNA primer on a DNA template, providing a free 3'-OH that can be extended by DNA-directed DNA polymerases.
GO:0004743	-0.116098472644888	-0.109220029609595	-0.0798300511213018	0.111325599368865	0.0990822230793852	0.136769736233797	-1.04287309750032	-1.10231710810614	-0.583682131146608	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	pyruvate kinase activity	MF	Catalysis of the reaction: ATP + pyruvate = ADP + phosphoenolpyruvate.
GO:0009098	0.0296258368646076	-0.00326323350039862	0.0444234915558077	0.0842350068692579	0.0798820450456518	0.105172628104448	0.351704569937179	-0.040850650462613	0.422386436057207	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	leucine biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of leucine, 2-amino-4-methylpentanoic acid.
GO:0004045	-0.00263280793182927	0.0221726774548216	-0.00836030765022314	0.0786908373449653	0.0820538407265117	0.103820509234125	-0.0334576174388328	0.270221079945836	-0.0805265521417339	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	aminoacyl-tRNA hydrolase activity	MF	Catalysis of the reaction: N-substituted aminoacyl-tRNA + H2O = N-substituted amino acid + tRNA.
GO:0008237	0.0302493649384072	0.0930394095251815	0.0368723345902451	0.0759801777844681	0.0836775219635075	0.108448425083758	0.398121797295804	1.11188055456227	0.339998801843066	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	metallopeptidase activity	MF	Catalysis of the hydrolysis of peptide bonds by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions.
GO:0071704	-0.0297464487784755	0.00812404815829935	0.0974967770071767	0.0745641091590977	0.0714070538308847	0.103406681871259	-0.398937895375446	0.113770947300805	0.942847940218795	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	organic substance metabolic process	BP	The chemical reactions and pathways involving an organic substance, any molecular entity containing carbon.
GO:0004749	-0.00511659906914837	-0.045231226920853	-0.0823462407646351	0.0830976217468194	0.0820733260795433	0.108478838568626	-0.0615733514580904	-0.551107516673761	-0.759099579707804	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ribose phosphate diphosphokinase activity	MF	Catalysis of the reaction: D-ribose 5-phosphate + ATP = 5-phospho-alpha-D-ribose 1-diphosphate + AMP + 2 H(+).
GO:0006935	0.127796783029627	0.230845770079527	0.144900588567226	0.381843024735995	0.344808112583019	0.459617384378007	0.334684084167794	0.669490541710925	0.315263507195921	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	chemotaxis	BP	The directed movement of a motile cell or organism, or the directed growth of a cell guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis).
GO:0003871	-0.0034363410641344	-0.219497401768575	-0.177386033754557	0.112790886906183	0.113064427226034	0.128747551081389	-0.0304664779078533	-1.94134801859266	-1.37778180838889	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	MF	Catalysis of the reaction: 5-methyltetrahydropteroyltri-L-glutamate + L-homocysteine = L-methionine + tetrahydropteroyltri-L-glutamate.
GO:0046034	0.0611131030674231	-0.0152772456296539	-0.0728956107098744	0.0788213695655954	0.0769289691914231	0.10318708353033	0.775336731704016	-0.198588981371106	-0.706441234851337	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ATP metabolic process	BP	The chemical reactions and pathways involving ATP, adenosine triphosphate, a universally important coenzyme and enzyme regulator.
GO:0032549	0.0695359134200531	0.00247124615002312	0.12560165340662	0.110228351363392	0.102394753439353	0.118837664585947	0.630835103310336	0.0241344997376921	1.05691788747482	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ribonucleoside binding	MF	Interacting selectively and non-covalently with a ribonucleoside, a compound consisting of a purine or pyrimidine nitrogenous base linked to ribose.
GO:0003989	0.0577308529904306	-0.0357005970031464	-0.0305331128158629	0.0812165205458298	0.0795913908259653	0.0984007521018365	0.710826474742335	-0.448548475314489	-0.310293490280071	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	acetyl-CoA carboxylase activity	MF	Catalysis of the reaction: ATP + acetyl-CoA + HCO3- = ADP + phosphate + malonyl-CoA.
GO:0003906	0.0239287394167374	0.105869491413823	0.0805543152732609	0.0838067332632728	0.0885429662673402	0.127565198524918	0.285522874893203	1.19568494118627	0.631475639161302	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	DNA-(apurinic or apyrimidinic site) endonuclease activity	MF	Catalysis of the cleavage of the C-O-P bond in the AP site created when DNA glycosylase removes a damaged base, involved in the DNA base excision repair pathway (BER).
GO:0006402	0.0179289471970229	-0.0307193987200913	-0.127249059836375	0.0952829074866268	0.0957991007525134	0.137852127269846	0.188165408360773	-0.32066479203653	-0.923083759072388	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	mRNA catabolic process	BP	The chemical reactions and pathways resulting in the breakdown of mRNA, messenger RNA, which is responsible for carrying the coded genetic 'message', transcribed from DNA, to sites of protein assembly at the ribosomes.
GO:0000162	-0.00557685207304346	-0.0431991231158285	-0.0578905861937942	0.0836040267771082	0.0823310647210451	0.101259455717882	-0.0667055438359635	-0.524700163446157	-0.571705484523665	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	tryptophan biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of tryptophan, the chiral amino acid 2-amino-3-(1H-indol-3-yl)propanoic acid; tryptophan is synthesized from chorismate via anthranilate.
GO:0005576	-0.199976985181096	-0.162237638960359	-0.147380595016743	0.177399342375938	0.18120735096105	0.252995243594263	-1.12727016065996	-0.895314887061241	-0.582542947934239	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	extracellular region	CC	The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite.
GO:0009317	0.0574112655873211	-0.044634736183984	-0.0311576748491649	0.0814685235347721	0.0819361606215488	0.0999250076445669	0.704704873690476	-0.544750154820475	-0.311810582592024	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	acetyl-CoA carboxylase complex	CC	A protein complex that catalyzes the first step in long-chain fatty acid biosynthesis. For example, in E. coli the complex is heterohexameric and composed of biotin carbonyl carrier protein, biotin carboxylase and the acetate CoA-transferase complex.
GO:0015078	-0.00424296150616863	0.0361321492868515	0.0465403133153779	0.0725930388919731	0.0708623492887773	0.0959763654517569	-0.05844860018166	0.509892060445332	0.484914312980228	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	proton transmembrane transporter activity	MF	Enables the transfer of a proton from one side of a membrane to the other.
GO:0006259	-0.00785049164642024	0.144594777564722	0.114171222913628	0.0884953473278948	0.0867066861822978	0.106035006668762	-0.0887107840520975	1.66763122812371	1.07673141635462	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	DNA metabolic process	BP	Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides.
GO:0042586	0.0042374824418727	0.0278907236476891	-0.0100948008284526	0.0740185899282941	0.0757910576924418	0.102540245609322	0.0572488944463517	0.367994912551147	-0.0984472074205259	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	peptide deformylase activity	MF	Catalysis of the reaction: formyl-L-methionyl peptide + H2O = formate + methionyl peptide.
GO:0047429	-0.00690254594200097	0.0263700927934278	0.0756313628067375	0.0738127333685426	0.0699809969700196	0.0919850799445546	-0.0935142979672216	0.376817906791539	0.822213372563523	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	nucleoside-triphosphate diphosphatase activity	MF	Catalysis of the reaction: H2O + a nucleoside triphosphate = diphosphate + a nucleotide.
GO:0004823	0.0946842927506935	0.00529126216823987	-0.071821719733805	0.102321824497896	0.116375833511551	0.166357784845449	0.925357744697371	0.0454670184399985	-0.431730440511272	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	leucine-tRNA ligase activity	MF	Catalysis of the reaction: L-leucine + ATP + tRNA(Leu) = AMP + diphosphate + 2 H(+) + Leu-tRNA(Leu).
GO:0006429	0.0946842927506935	0.00529126216823987	-0.071821719733805	0.102321824497896	0.116375833511551	0.166357784845449	0.925357744697371	0.0454670184399985	-0.431730440511272	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	leucyl-tRNA aminoacylation	BP	The process of coupling leucine to leucyl-tRNA, catalyzed by leucyl-tRNA synthetase. The leucyl-tRNA synthetase is a  class-I synthetase. The activated amino acid is transferred to the 2'-OH group of a leucine-accetping tRNA. The 2'-O-aminoacyl-tRNA will ultimately migrate to the 3' position via transesterification.
GO:0015937	-0.0132437275337537	-0.00661771026289341	-0.0539344900815252	0.0766166057716517	0.0757222548340258	0.10240994615198	-0.172857142395806	-0.0873945219592133	-0.526652850705383	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	coenzyme A biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of coenzyme A, 3'-phosphoadenosine-(5')diphospho(4')pantatheine, an acyl carrier in many acylation and acyl-transfer reactions in which the intermediate is a thiol ester.
GO:0009331	-0.072535568961983	0.00512020777421467	-0.155894983680821	0.0881357753757806	0.0836668681097855	0.116228999025308	-0.82299802381855	0.0611975551361151	-1.34127442366492	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	glycerol-3-phosphate dehydrogenase complex	CC	An enzyme complex that catalyzes the dehydrogenation of sn-glycerol 3-phosphate to form glycerone phosphate.
GO:0006526	0.0972112543869242	-0.0247593715741062	0.0373007662355502	0.0945717954434497	0.0952653019633806	0.129207224002103	1.02790957844353	-0.259899155976261	0.288689479428357	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	arginine biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of arginine, 2-amino-5-(carbamimidamido)pentanoic acid.
GO:0008531	-0.00731570783386093	-0.0253401647254115	0.0308805031731642	0.0734688201591177	0.0798647465202976	0.0992589184966935	-0.0995756814661877	-0.317288488719755	0.311110614953888	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	riboflavin kinase activity	MF	Catalysis of the reaction: ATP + riboflavin = ADP + FMN + 2 H(+).
GO:0001510	0.083640067018086	0.0577825994924441	-0.0048484655990947	0.073066904373946	0.0721511836417109	0.0988748853670899	1.14470522235386	0.800854491582308	-0.0490363713808005	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	RNA methylation	BP	Posttranscriptional addition of a methyl group to either a nucleotide or 2'-O ribose in a polyribonucleotide. Usually uses S-adenosylmethionine as a cofactor.
GO:0003872	-0.0467787867106032	0.0759958439216699	-0.154293851844032	0.114450664605289	0.0982384113088863	0.171379464465837	-0.40872446544484	0.773585839888226	-0.900305368119465	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	6-phosphofructokinase activity	MF	Catalysis of the reaction: ATP + D-fructose-6-phosphate = ADP + D-fructose 1,6-bisphosphate.
GO:0009306	0.0552002737014552	0.114416486426837	0.16867745447483	0.110238307784392	0.108027378797647	0.149142188041514	0.500735858622012	1.05914341068256	1.1309841748324	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	protein secretion	BP	The controlled release of proteins from a cell.
GO:0019829	-0.0175577116849034	0.0930394721399393	0.0585995838095259	0.102315249344892	0.103782852400635	0.12621900016535	-0.171604055087806	0.896482125782945	0.464269117428906	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	cation-transporting ATPase activity	MF	Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: ATP + H2O + cation(out) = ADP + phosphate + cation(in).
GO:0004359	-0.137588788897674	0.0770354782655365	0.0763468514232475	0.0988697867135862	0.0888008555806373	0.133914850409423	-1.3916161192524	0.867508288763985	0.570114899055852	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	glutaminase activity	MF	Catalysis of the reaction: L-glutamine + H2O = L-glutamate + NH3.
GO:0003922	0.0796953269068537	0.0312622465667716	0.066288351537603	0.104930273418511	0.105304263644453	0.139271086512811	0.759507473967891	0.296875411164023	0.475966355956484	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	GMP synthase (glutamine-hydrolyzing) activity	MF	Catalysis of the reaction: ATP + xanthosine 5'-phosphate + L-glutamine + H2O = AMP + diphosphate + GMP + L-glutamate.
GO:0006177	0.0796953269068537	0.0312622465667716	0.066288351537603	0.104930273418511	0.105304263644453	0.139271086512811	0.759507473967891	0.296875411164023	0.475966355956484	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	GMP biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of GMP, guanosine monophosphate.
GO:0045263	-0.00693966109495764	0.0348147506389124	0.0467868334018109	0.0732701137947026	0.0711812667155261	0.0960340805538337	-0.0947133931633033	0.489099902900696	0.487189892712969	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	proton-transporting ATP synthase complex, coupling factor F(o)	CC	All non-F1 subunits of a hydrogen-transporting ATP synthase, including integral and peripheral membrane proteins.
GO:0046873	-0.09782843388454	0.016301608371464	0.0184462036354186	0.097470655887848	0.0920698244417709	0.127340211469135	-1.00367062264466	0.177057015914849	0.144857648833807	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	metal ion transmembrane transporter activity	MF	Enables the transfer of metal ions from one side of a membrane to the other.
GO:0015658	-0.0428420185222142	-0.110032494185415	-0.0437708502137617	0.0872046527357044	0.0924755073501478	0.104086126354384	-0.491281338531989	-1.18985553405822	-0.420525306751587	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	branched-chain amino acid transmembrane transporter activity	MF	Enables the transfer of branched-chain amino acids from one side of a membrane to the other. Branched-chain amino acids are amino acids with a branched carbon skeleton without rings.
GO:0004523	-0.0281104764474494	-0.00525946154867336	-0.0648756917152003	0.0886328962561078	0.0840730750965873	0.109562159282971	-0.317156243729452	-0.0625582154885025	-0.592135935799176	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	RNA-DNA hybrid ribonuclease activity	MF	Catalysis of the endonucleolytic cleavage of RNA in RNA-DNA hybrids to 5'-phosphomonoesters.
GO:0004616	-0.075297531591565	-0.13563647042191	-0.330732314656228	0.126850412046122	0.129097260765092	0.245531154993427	-0.593593117885871	-1.05065335715152	-1.34700753012416	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	phosphogluconate dehydrogenase (decarboxylating) activity	MF	Catalysis of the reaction: 6-phospho-D-gluconate + NADP+ = D-ribulose 5-phosphate + CO2 + NADPH + H+.
GO:0005315	-0.027217770898507	0.0625091856204097	0.0184624701599703	0.0902198347982588	0.0873907069614258	0.10619717112942	-0.301682783607051	0.715284127956549	0.173850865928157	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	inorganic phosphate transmembrane transporter activity	MF	Enables the transfer of a inorganic phosphate from one side of a membrane to the other, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is driven by a chemiosmotic source of energy. Secondary active transporters include symporters and antiporters.
GO:0008113	0.0979322036036943	0.0168298879411513	-0.110613256349911	0.0942367923647201	0.0914349481996331	0.142882565975521	1.03921410254152	0.184064061636542	-0.774155024405581	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	peptide-methionine (S)-S-oxide reductase activity	MF	Catalysis of the reactions: peptide-L-methionine + thioredoxin disulfide + H2O = peptide-L-methionine (S)-S-oxide + thioredoxin, and L-methionine + thioredoxin disulfide + H2O = L-methionine (S)-S-oxide + thioredoxin. Can act on oxidized methionine in peptide linkage with specificity for the S enantiomer. Thioredoxin disulfide is the oxidized form of thioredoxin.
GO:0046912	0.00718821131087412	-0.0906824463835405	0.0568878580449069	0.109095137645808	0.115443387994889	0.151325490249718	0.06588938302834	-0.785514423637283	0.375930439419231	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	MF	Catalysis of the transfer of an acyl group from one compound (donor) to another (acceptor), with the acyl group being converted into alkyl on transfer.
GO:0045892	-0.0504116722228225	-0.0390618016960524	-0.0842860769481217	0.0921701086764479	0.0872562786802989	0.108646686058338	-0.54694165979327	-0.447667517877679	-0.77578138833304	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	negative regulation of transcription, DNA-templated	BP	Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription.
GO:0004371	-0.175845329495087	-0.150152942787703	-0.289669505313476	0.16004091492472	0.170405709741054	0.20719421571516	-1.09875233828675	-0.881149716261699	-1.39805787682654	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	glycerone kinase activity	MF	Catalysis of the reaction: ATP + glycerone = ADP + glycerone phosphate + 2 H(+).
GO:0008855	-0.0596125570754977	-0.0475602796914699	-0.0165459951849692	0.0767778952897595	0.0864730256489647	0.108071611856643	-0.776428643303129	-0.550001336654274	-0.153102141262753	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	exodeoxyribonuclease VII activity	MF	Catalysis of the exonucleolytic cleavage in either 5' to 3' or 3' to 5' direction to yield 5'-phosphomononucleotides.
GO:0004055	0.0589279296054181	-0.0586811023537653	0.0476937098850751	0.0983487882790439	0.0983411870122326	0.128199840212419	0.599172909362365	-0.59670931515669	0.37202628182726	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	argininosuccinate synthase activity	MF	Catalysis of the reaction: ATP + L-citrulline + L-aspartate = AMP + diphosphate + (N(omega)-L-arginino)succinate.
GO:0004831	-0.0484067920312262	-0.157980909356638	0.018727451031628	0.0865779160493002	0.0911532401036312	0.112485870455857	-0.559112464703607	-1.73313542312956	0.166487141502605	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	tyrosine-tRNA ligase activity	MF	Catalysis of the reaction: L-tyrosine + ATP + tRNA(Tyr) = L-tyrosyl-tRNA(Tyr) + AMP + diphosphate + 2 H(+).
GO:0008762	-0.0203949242034405	0.0344392340304644	0.0601841786062353	0.0879446169564434	0.0742030691614037	0.0995587111215421	-0.23190645328004	0.464121422734598	0.604509418897176	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	UDP-N-acetylmuramate dehydrogenase activity	MF	Catalysis of the reaction: UDP-N-acetylmuramate + NADP+ = UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine + NADPH + H+.
GO:0008108	-0.0293317955624611	0.00791083260570103	-0.137864514727749	0.163885422069466	0.138069424791246	0.205335852114932	-0.178977453833742	0.057296049561022	-0.671409855160524	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	UDP-glucose:hexose-1-phosphate uridylyltransferase activity	MF	Catalysis of the reaction: alpha-D-galactose 1-phosphate + UDP-D-glucose = alpha-D-glucose 1-phosphate + UDP-D-galactose.
GO:0042597	0.19257198706741	0.0749994295321069	0.0178454919918332	0.13690818604509	0.115232247443824	0.141987231279243	1.40657759503137	0.650854523762276	0.125683780372736	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	periplasmic space	CC	The region between the inner (cytoplasmic) and outer membrane (Gram-negative Bacteria) or cytoplasmic membrane and cell wall (Fungi and Gram-positive Bacteria).
GO:0051276	-0.00386809351701883	0.156290064449267	-0.0546136382640953	0.180851887190305	0.165714914696187	0.227912888544268	-0.0213881844260135	0.943126119551769	-0.239625054172782	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	chromosome organization	BP	A process that is carried out at the cellular level that results in the assembly, arrangement of constituent parts, or disassembly of chromosomes, structures composed of a very long molecule of DNA and associated proteins that carries hereditary information. This term covers covalent modifications at the molecular level as well as spatial relationships among the major components of a chromosome.
GO:0004824	0.00693915825775283	-0.0771734500382351	-0.000277159141609594	0.0932982807276548	0.103586247236342	0.121148317215181	0.0743760571323795	-0.745016371354361	-0.00228776715996236	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	lysine-tRNA ligase activity	MF	Catalysis of the reaction: ATP + L-lysine + tRNA(Lys) = AMP + diphosphate + L-lysyl-tRNA(Lys).
GO:0006430	0.00693915825775283	-0.0771734500382351	-0.000277159141609594	0.0932982807276548	0.103586247236342	0.121148317215181	0.0743760571323795	-0.745016371354361	-0.00228776715996236	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	lysyl-tRNA aminoacylation	BP	The process of coupling lysine to lysyl-tRNA, catalyzed by lysyl-tRNA synthetase. The lysyl-tRNA synthetase is a  class-II synthetase. The activated amino acid is transferred to the 3'-OH group of a lysine-accetping tRNA.
GO:0008652	0.0179301301041343	-0.0628027100858517	-0.0716716390335294	0.0734504787593304	0.0777199641767743	0.0943233950026157	0.244111820739584	-0.808064063732798	-0.759850077825781	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	cellular amino acid biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of amino acids, organic acids containing one or more amino substituents.
GO:0005507	0.167014471592341	0.049832107322547	-0.0477027121611326	0.175888227526719	0.17036743250195	0.242501418722925	0.949548892162043	0.292497847685629	-0.196711064258294	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	copper ion binding	MF	Interacting selectively and non-covalently with copper (Cu) ions.
GO:0000015	0.00607510479070475	-0.0574257692419634	0.161230597473763	0.101493569143053	0.103183552984306	0.119447108175523	0.05985704160371	-0.556539948287086	1.34980745818343	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	phosphopyruvate hydratase complex	CC	A multimeric enzyme complex, usually a dimer or an octamer, that catalyzes the conversion of 2-phospho-D-glycerate to phosphoenolpyruvate and water.
GO:0004634	0.00607510479070475	-0.0574257692419634	0.161230597473763	0.101493569143053	0.103183552984306	0.119447108175523	0.05985704160371	-0.556539948287086	1.34980745818343	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	phosphopyruvate hydratase activity	MF	Catalysis of the reaction: 2-phospho-D-glycerate = phosphoenolpyruvate + H2O.
GO:0046654	-0.0587869229800321	0.080537300077084	0.076506939227926	0.0817499964841638	0.0818094564751582	0.11450312275364	-0.719106122425583	0.984449763476176	0.668164652526858	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	tetrahydrofolate biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of tetrahydrofolate, 5,6,7,8-tetrahydrofolic acid, a folate derivative bearing additional hydrogens on the pterin group.
GO:0004177	-0.0732663476433772	-0.0673723249619635	0.0676457458892305	0.110287603610079	0.105433635805139	0.131884693172969	-0.664320787152197	-0.639002197424737	0.512915822615684	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	aminopeptidase activity	MF	Catalysis of the hydrolysis of N-terminal amino acid residues from in a polypeptide chain.
GO:0030145	0.0524238803739674	0.0262948447927187	0.0226935188551744	0.0754736407983596	0.0801857673273137	0.104099053250212	0.694598535587101	0.327924090136653	0.217999281901522	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	manganese ion binding	MF	Interacting selectively and non-covalently with manganese (Mn) ions.
GO:0140664	-0.0356650368614134	-0.0883096973878271	-0.230875422654333	0.107784241532606	0.101603723744305	0.193812823691152	-0.330892868514777	-0.869158079383652	-1.1912288271608	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	none	none	none
GO:0042158	0.0398151758721344	0.0348310796420121	-0.0630794172617124	0.072713708477075	0.0758509391172323	0.0993373869572816	0.547560792951266	0.459204329536099	-0.635001777214441	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	lipoprotein biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of any conjugated, water-soluble protein in which the covalently attached nonprotein group consists of a lipid or lipids.
GO:0004807	-0.0388083293931607	-0.0445816728068306	0.0623036006637957	0.074802976501801	0.091208663943707	0.10072884399453	-0.518807288266482	-0.488787697124321	0.618527903161274	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	triose-phosphate isomerase activity	MF	Catalysis of the reaction: D-glyceraldehyde 3-phosphate = glycerone phosphate.
GO:0009245	0.12066614432568	0.00697283271862029	0.0996147668454439	0.180333985304476	0.187551309727459	0.247935775669496	0.66912592278126	0.0371782672632513	0.401776494644454	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	lipid A biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of lipid A, the glycolipid group of bacterial lipopolysaccharides, consisting of four to six fatty acyl chains linked to two glucosamine residues. Further modifications of the backbone are common.
GO:0008887	-0.0654308740667333	-0.0119051096186179	-0.108636978052147	0.115033974103567	0.12074956480904	0.162059849198948	-0.568796084605618	-0.098593395656915	-0.670350975822406	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	glycerate kinase activity	MF	Catalysis of the reaction: D-glycerate + ATP = 3-phospho-D-glycerate + ADP + 2 H(+).
GO:0016866	-0.00497399007813304	0.0240749278499773	-0.0467494918124198	0.0756111083014901	0.0707430827425232	0.0939747800696449	-0.0657838535880186	0.340314938459786	-0.497468488649547	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	intramolecular transferase activity	MF	Catalysis of the transfer of a functional group from one position to another within a single molecule.
GO:0031388	-0.0764588842512546	0.0146640486000591	-0.192461872627088	0.119407766237462	0.120280567544943	0.186125738513851	-0.640317515857413	0.121915359225254	-1.03404222416431	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	organic acid phosphorylation	BP	The process of introducing one or more phosphate groups into an organic acid.
