Feature	lfc_(Intercept)	lfc_statussc	lfc_age	lfc_loc2	lfc_loc3	lfc_loc4	lfc_abx_useyes	se_(Intercept)	se_statussc	se_age	se_loc2	se_loc3	se_loc4	se_abx_useyes	W_(Intercept)	W_statussc	W_age	W_loc2	W_loc3	W_loc4	W_abx_useyes	p_(Intercept)	p_statussc	p_age	p_loc2	p_loc3	p_loc4	p_abx_useyes	q_(Intercept)	q_statussc	q_age	q_loc2	q_loc3	q_loc4	q_abx_useyes	diff_(Intercept)	diff_statussc	diff_age	diff_loc2	diff_loc3	diff_loc4	diff_abx_useyes	passed_ss_(Intercept)	passed_ss_statussc	passed_ss_age	passed_ss_loc2	passed_ss_loc3	passed_ss_loc4	passed_ss_abx_useyes	Description	Ontology	Definition
GO:0016301	-0.0152205089172943	-0.0112713255953153	1.17653528996509e-05	0.0169272762661202	-0.00129187735458696	0.0149315932379126	0.0207401381489942	0.0429029014148561	0.0317149838385823	0.000910037475817034	0.042782675416123	0.0409788845005917	0.042016587656688	0.0305682921886907	-0.354766424072752	-0.355394335140836	0.0129284268091134	0.395657263167349	-0.0315254397558895	0.355373771899723	0.678485340985695	0.723088254929003	0.722618491953592	0.989696053908343	0.692723051223295	0.974877725501244	0.722633874392319	0.498143143679858	0.999294240115144	0.937904158489221	0.999813298149393	0.999843293178325	0.999847471221903	0.99911684330958	0.847724349711319	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	kinase activity	MF	Catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule.
GO:0003887	-0.0550460231770676	-0.00892918258742282	0.000946533254400468	-0.00844666418344056	-0.000585732489230583	0.027701657948964	0.0291531066541951	0.049120926901929	0.0367113079868104	0.00103262195662931	0.0446065174621702	0.0432533566989276	0.0513343037432275	0.0403180527538597	-1.12062264800027	-0.243227034858875	0.916630959010542	-0.189359417950616	-0.0135418967204713	0.539632486057018	0.723078240712015	0.263612204080435	0.808045372867777	0.360292013916421	0.849977403480427	0.98920714820326	0.589970293547259	0.470363306809441	0.822696888766003	0.969472044422627	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.834175383792694	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	DNA-directed DNA polymerase activity	MF	Catalysis of the reaction: deoxynucleoside triphosphate + DNA(n) = diphosphate + DNA(n+1); the synthesis of DNA from deoxyribonucleotide triphosphates in the presence of a DNA template and a 3'hydroxyl group.
GO:0006457	0.0143773134069846	-0.0015031677372141	-0.000233006965131415	-0.0103796142326059	-0.00883372927706497	-0.00346680528137465	0.00128457806765664	0.0422661226806296	0.0314753650951574	0.000913809263307387	0.04175542992933	0.0407319784639518	0.0419190063573832	0.030415330374323	0.34016163525626	-0.0477569595354865	-0.254984245057972	-0.248581184535116	-0.216874544527291	-0.0827024679883435	0.0422345590808082	0.734043922772474	0.96195120183719	0.798962134968003	0.803905621012814	0.82849753268721	0.93415974076567	0.966348195591721	0.999294240115144	0.996798511228317	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.999670379143124	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	protein folding	BP	The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure.
GO:0004176	0.0194988890796406	-0.00721475124958458	-0.000232973494372494	-0.0124539503548404	-0.00897888604096427	-0.0269980603466483	0.010230741620632	0.0498081281043108	0.0355617938129175	0.00103264877401152	0.0474612897644132	0.0471988949937656	0.0464603952455891	0.0341512641730719	0.39148006202532	-0.202879283523765	-0.225607680206179	-0.262402273866954	-0.190235090083153	-0.581098378606916	0.299571388303068	0.69580329847718	0.839407970727515	0.821706040375508	0.793245178779814	0.84929198467149	0.561740687486629	0.764773482913813	0.999294240115144	0.973832003300741	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.952452881579522	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	ATP-dependent peptidase activity	MF	Catalysis of the reaction: ATP + H2O = ADP + phosphate, to drive the hydrolysis of peptide bonds.
GO:0006520	0.00933725928399828	0.0038284209673863	9.54005638497561e-05	-0.0213788926969503	-0.0199760349737355	-0.0207587053337104	0.000474822373498517	0.0417777992107747	0.0314868772023796	0.000916049326590488	0.0424392880079202	0.0420425305077259	0.0413334617006087	0.0299698761426768	0.223498112882647	0.121587826661228	0.104143479046958	-0.50375238842274	-0.47513874004479	-0.502225182204003	0.0158433211815105	0.823345375435143	0.903331156742647	0.917145850398798	0.614915458617652	0.635137023882539	0.615987526561423	0.987373062621775	0.999294240115144	0.990134509888324	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.999670379143124	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	cellular amino acid metabolic process	BP	The chemical reactions and pathways involving amino acids, carboxylic acids containing one or more amino groups, as carried out by individual cells.
GO:0009982	0.00592447218022286	0.0100401540860363	-1.55273337712993e-05	-0.000964554692432934	0.00603491616970065	-0.0129079939811676	-0.0135124865577768	0.0419480040694363	0.0317608351925191	0.00091251987115726	0.0429306827259111	0.0405168529277933	0.0417043155542761	0.0301934989466685	0.141233708531545	0.316117445437995	-0.0170158856394081	-0.0224677231105568	0.148948295181161	-0.309512188597569	-0.447529667947537	0.887808404638492	0.752198813565243	0.986438630240985	0.982094254193335	0.881724382058295	0.757210951838288	0.654912047814796	0.999294240115144	0.951889689071254	0.999813298149393	0.999843293178325	0.999847471221903	0.99911684330958	0.910493095345274	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	pseudouridine synthase activity	MF	Catalysis of the reaction: RNA uridine = RNA pseudouridine. Conversion of uridine in an RNA molecule to pseudouridine by rotation of the C1'-N-1 glycosidic bond of uridine in RNA to a C1'-C5.
GO:0051287	-0.00484289034513548	-0.00140518593182643	2.28638714267621e-05	0.00491491168446091	-0.00731475753369504	0.00795133457607567	0.00366554173394431	0.0391419846887358	0.0293763801784439	0.000858847106811256	0.0391581225000312	0.0387544665533857	0.0391241687087016	0.0280568251046703	-0.123726233701408	-0.04783386936344	0.0266215851988505	0.125514487689163	-0.188746180356236	0.20323331686041	0.130647060751509	0.901639628006888	0.96188997332725	0.97878454052836	0.900225423035249	0.85045747370031	0.839131580386583	0.896168215803924	0.999294240115144	0.996798511228317	0.999813298149393	0.999843293178325	0.999847471221903	0.99911684330958	0.98342561369642	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NAD binding	MF	Interacting selectively and non-covalently with nicotinamide adenine dinucleotide, a coenzyme involved in many redox and biosynthetic reactions; binding may be to either the oxidized form, NAD+, or the reduced form, NADH.
GO:0015986	0.0146034017856868	-0.0024029467689043	-0.000250467843016211	-0.0282522955263022	-0.00680030206234196	-0.0167897764167757	0.0203737178996523	0.0618874671427758	0.0413116091082697	0.00125544375776678	0.0543216336573105	0.0580262059320696	0.0528628142810303	0.0396334925595766	0.235967029511749	-0.0581663803655443	-0.199505427038604	-0.520092891619066	-0.117193636101298	-0.317610339992827	0.514053054219906	0.813667335600398	0.953666384598018	0.842042902724168	0.603496899320115	0.90680843973291	0.751067436565905	0.60770629492678	0.999294240115144	0.996798511228317	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.897112610182989	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	ATP synthesis coupled proton transport	BP	The transport of protons across a membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis.
GO:0004222	-0.0122493415042634	0.00453823128158995	0.00014117495563058	-0.00205057332836527	0.0138850883653921	-0.00494298671144463	0.00842738524458218	0.0445779439157298	0.0320158674059749	0.000946577841291937	0.0436786702162848	0.0425270838650683	0.0417464850704868	0.0309344685380227	-0.274784802264984	0.141749440177373	0.149142468238954	-0.0469467893187085	0.326499893795852	-0.118404859788762	0.272427025349531	0.783727174505482	0.887401466930346	0.881571338679909	0.962596198275139	0.744341792196141	0.905849771925154	0.785537052309987	0.999294240115144	0.984149983669232	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.961457555101343	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	metalloendopeptidase activity	MF	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions.
GO:0016740	-0.0102315104732254	-0.00510051376507586	-0.00010403033085863	0.0117553526493738	0.0247710903311532	0.0257755565547148	0.00217609317159531	0.0405130625655664	0.0299274015021567	0.00087798729170031	0.041346492121953	0.0390151556195627	0.0400475361802598	0.0287742868762609	-0.252548433154533	-0.170429556495518	-0.118487285456222	0.284313179814649	0.634909432957193	0.643624028172301	0.0756263111212189	0.800841760816381	0.864821505582671	0.905784538082255	0.776425081462253	0.526115837688897	0.520457729734761	0.939781857522218	0.999294240115144	0.976241195523511	0.998169724564096	0.999843293178325	0.999847471221903	0.99237052324314	0.998305918143014	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	transferase activity	MF	Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2.
GO:0001522	0.00420961732137279	0.0109015711008084	-7.07862658483685e-07	-0.000505705468973536	0.00736258889392022	-0.0110672925737118	-0.0136873048369028	0.041753761655518	0.0315396253565907	0.00090667513405118	0.0426912443703337	0.040259741548556	0.0414072833269356	0.0299653320342865	0.100820073556569	0.345646816585609	-0.000780723582128952	-0.0118456483626172	0.182877202155916	-0.267278886333326	-0.45677133900074	0.919780742096346	0.729922723103928	0.999377746568009	0.990558985095703	0.855054773484553	0.78949291419095	0.648264625621284	0.999294240115144	0.94218994447278	0.999813298149393	0.999843293178325	0.999847471221903	0.99911684330958	0.910493095345274	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	pseudouridine synthesis	BP	The intramolecular conversion of uridine to pseudouridine within an RNA molecule. This posttranscriptional base modification occurs in tRNA, rRNA, and snRNAs.
GO:0009451	0.00416796202797098	0.0108737517687915	-3.49272365082497e-06	-0.000457865811123335	0.00760436574164775	-0.0108430501295547	-0.0135916396658987	0.0418432098489529	0.0315646463780493	0.000907537306790204	0.0427379469807272	0.0402875544321859	0.0414475481995861	0.0299969603455711	0.0996090415390367	0.344491480707773	-0.00384857308310344	-0.0107133319092237	0.18875223003292	-0.261608963631362	-0.453100564501213	0.92074110516923	0.730790117740771	0.996932612039571	0.99146140797058	0.850452737466028	0.793856042445022	0.650901630666838	0.999294240115144	0.94218994447278	0.999813298149393	0.999843293178325	0.999847471221903	0.99911684330958	0.910493095345274	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	RNA modification	BP	The covalent alteration of one or more nucleotides within an RNA molecule to produce an RNA molecule with a sequence that differs from that coded genetically.
GO:0003678	-0.0167542820994771	-0.025595612656901	0.000326288466045746	-0.000360286814536295	0.0085060397000765	0.0184471637196989	0.0119517983706866	0.0431768220632865	0.0326690634599566	0.000917456562590817	0.0428678230690029	0.0425765222704336	0.043418380908377	0.0317578660314984	-0.388038797179641	-0.783481677957322	0.355644593270265	-0.00840459787184326	0.199782397586365	0.424869913012804	0.376341356148818	0.698344673096871	0.43414686260108	0.722431294112143	0.993301433839072	0.841826525308011	0.671326987314291	0.707008564824972	0.999294240115144	0.808936222515247	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.928412729350148	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	DNA helicase activity	MF	Catalysis of the reaction: NTP + H2O = NDP + phosphate, to drive the unwinding of a DNA helix.
GO:0003746	-0.0446646914402756	0.00857928256128578	0.000312268303097627	0.000241455317443987	0.0132452452696486	0.00220636653136541	0.0535997963421214	0.0462089476408126	0.0346215754831386	0.000993339235223364	0.0468058334086606	0.0449264152674414	0.0445450080090711	0.0332475863208947	-0.966581013431842	0.247801622010647	0.314362195738105	0.00515865865128063	0.294820879671821	0.0495311737493931	1.61214097843958	0.334764386747194	0.804508026375245	0.753529699675435	0.995888456359744	0.768395502468296	0.96053879438899	0.108296645420412	0.915528356137316	0.968946870343792	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.495136920782356	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	translation elongation factor activity	MF	Functions in chain elongation during polypeptide synthesis at the ribosome.
GO:0140359	0.0229313626259803	-0.0466065204046744	-0.000535218455598693	0.00829505260453406	-0.0136960897263057	0.00426097031130559	0.0300738914300779	0.051921936834648	0.0374258667553725	0.0010734259234269	0.0489720689869428	0.0503387986676882	0.0477103376041364	0.0369691702853894	0.441650755421705	-1.24530236558874	-0.498607723102135	0.169383339853289	-0.272078199893496	0.0893091628623514	0.813485701678389	0.659155093873009	0.214282349996109	0.61853019891485	0.865643362582036	0.785804917239138	0.928913595115525	0.416777334369155	0.999294240115144	0.59151603482504	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.804785297791847	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	none	none	none
GO:0006396	-0.0155600761895937	0.00614517160802164	0.000484998386327565	-0.000743676674700589	-0.00185423124270709	-0.00116521400602776	-0.0124514344200091	0.0419468427095008	0.032030001055998	0.000912461686955115	0.0432556576536532	0.0415980098465603	0.0427015977892222	0.0311062517105615	-0.370947494126166	0.191856740724986	0.531527398093836	-0.0171925873987442	-0.0445749988892898	-0.0272873631515929	-0.400287200652385	0.71101659908523	0.848022965857274	0.595564111231649	0.986297815825153	0.9644845790568	0.978254094748073	0.689314925498714	0.999294240115144	0.973832003300741	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.921687755729727	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	RNA processing	BP	Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules.
GO:0006313	-0.0313039818417743	0.0502753234236556	-0.000384778075847636	0.0296591421028	0.0265962840828032	0.0239027223834017	0.0187826366318951	0.0641803562236799	0.0412757206822665	0.00124849559115794	0.0548492352540056	0.0557457453024506	0.0536405516901641	0.0401564590423609	-0.487750204013738	1.21803623516756	-0.308193379754562	0.540739391633249	0.477099802657657	0.44560918242354	0.467736376160095	0.626189383886331	0.224452838570917	0.7582129174335	0.589208244865783	0.633742109386372	0.656296914294389	0.640414088081618	0.999294240115144	0.59872865094325	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.909499232639626	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	transposition, DNA-mediated	BP	Any process involved in a type of transpositional recombination which occurs via a DNA intermediate.
GO:0004803	-0.0293950156455533	0.0498624977805043	-0.000425194068949354	0.028855368571558	0.0268355782383493	0.0237522756129436	0.0189966106112534	0.064230632029276	0.0412555295402774	0.00124721752866775	0.0548329973952938	0.0557103543622251	0.0536919843391848	0.0401823199800583	-0.457647927738827	1.2086258093433	-0.340914122176856	0.526240948740013	0.481698214731612	0.442380290191828	0.472760423506683	0.647635557853456	0.228042362272223	0.733478094529709	0.599225683633948	0.630476373974334	0.658627955478356	0.636830483614592	0.999294240115144	0.599279887296391	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.909425509104089	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	transposase activity	MF	Catalysis of the transposition of transposable elements or transposons. Transposases are involved in recombination required for transposition and are site-specific for the transposon/transposable element.
GO:0004252	0.00639095930379477	-0.0130654305604821	-0.000473089748597872	0.0112279531774475	0.021735840822651	0.0369732216856079	-0.000455771823813902	0.0481711490853233	0.0333427761321307	0.000970292307316039	0.0465785718112062	0.0443156563181099	0.0440490184932198	0.0327655283540515	0.132671929674643	-0.391851911451717	-0.487574460841088	0.241054045687726	0.490477691825779	0.839365392245892	-0.0139101014605658	0.894568338573163	0.695528892739922	0.626313695258829	0.809727048569627	0.624261476319107	0.402132109163381	0.98891370886701	0.999294240115144	0.936286680654249	0.998169724564096	0.999843293178325	0.999847471221903	0.941485815882263	0.99989517833051	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	serine-type endopeptidase activity	MF	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine).
GO:0016616	-0.0178913447995367	-0.00274715050082132	0.000193627523862612	0.0194560119309772	-0.0123513034591478	0.0111781228628144	0.00922969051704777	0.0416381975594811	0.030991229520689	0.000902500571613043	0.041082186416637	0.0414505828068552	0.0406759204866626	0.0295805753341097	-0.429685861737375	-0.0886428368060518	0.214545596925818	0.473587547986447	-0.297976593397985	0.274809339999561	0.312018627521585	0.667824699145914	0.929442564245149	0.830310888004081	0.636241319602522	0.765988859454209	0.783708345009951	0.755307816543721	0.999294240115144	0.992823267551655	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.948846629901514	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	MF	Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group acts as a hydrogen or electron donor and reduces NAD+ or NADP.
GO:0050660	0.00214825249026262	-0.00939507091062869	-0.000152875492928914	0.000176638787571926	-0.00346721580502083	0.015028578112338	0.00707703084991914	0.0394380871579397	0.028845312865579	0.000840800211482486	0.0372512252023545	0.0372341008110514	0.0396125873336216	0.0283930016032922	0.0544715183994448	-0.325705287178209	-0.18182142540065	0.00474182490944651	-0.0931193644937365	0.379388954974479	0.249252648550499	0.956606580641096	0.744942185055585	0.855882317240879	0.996220677731314	0.925889445442386	0.704747576255903	0.803386842490575	0.999294240115144	0.950282695942475	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.966242507214571	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	flavin adenine dinucleotide binding	MF	Interacting selectively and non-covalently with FAD, flavin-adenine dinucleotide, the coenzyme or the prosthetic group of various flavoprotein oxidoreductase enzymes, in either the oxidized form, FAD, or the reduced form, FADH2.
GO:0008033	0.0176621146260344	-0.0021085942255072	-0.000144586065756406	-0.00907663820312912	0.00439638735566438	-0.0152803971175911	-0.0112969716782235	0.0419809387682599	0.0315240526559184	0.000917198857972829	0.0415315104371029	0.0410265355502936	0.0415661109944099	0.0298941200496728	0.420717476651284	-0.0668884248012868	-0.157638732865375	-0.218548232597396	0.10715960528217	-0.367616713520448	-0.377899455125362	0.674352533373382	0.946728384178595	0.874879187339492	0.82719494003228	0.914755370409144	0.713495643303505	0.705852297461549	0.999294240115144	0.995915163168577	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.92810693664552	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	tRNA processing	BP	The process in which a pre-tRNA molecule is converted to a mature tRNA, ready for addition of an aminoacyl group.
GO:0016868	-0.0012002111383577	-0.000590823094886591	0.000319959029056755	-0.0244206353544006	-0.0232519327063235	-0.0090721017893069	0.00269534420211693	0.0417040915108845	0.0319316522461731	0.000937566664708315	0.0423603922388429	0.0411209474898945	0.0423248913248372	0.0309445767838712	-0.0287792179346348	-0.0185027411150451	0.34126536394753	-0.576496912887597	-0.565452260360432	-0.214344361091914	0.087102312658604	0.977065523635147	0.985253762213881	0.733214030142408	0.564840662621499	0.572314982523102	0.830467616245151	0.930665643394317	0.999294240115144	0.996798511228317	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.99534276956669	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	intramolecular transferase activity, phosphotransferases	MF	Catalysis of the transfer of a phosphate group from one position to another within a single molecule.
GO:0006807	0.00638660927189863	-0.0242782237030531	5.42352401683454e-05	-0.0180417817305944	-0.0260228399890986	-0.0139048168403584	0.027841171314357	0.0444427073596747	0.0331897939557898	0.000967699325583523	0.044805864187674	0.0445581713838882	0.0433515772420196	0.0323581596194902	0.143704325216099	-0.731496668385249	0.0560455492057324	-0.402665634458574	-0.584019477929209	-0.320745350572408	0.860406513897888	0.885859238339041	0.465217236825763	0.95535396651795	0.687566604155537	0.559777068432661	0.748693351563687	0.390457112676278	0.999294240115144	0.827866974613647	0.999813298149393	0.999843293178325	0.999847471221903	0.99911684330958	0.78534704025522	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	nitrogen compound metabolic process	BP	The chemical reactions and pathways involving organic or inorganic compounds that contain nitrogen.
GO:0008408	-0.0363644776415001	5.68207434849529e-05	0.000361516753144971	-0.000582692928901293	0.00586844037257323	0.0199786218434254	0.0308972899189885	0.0479206593476314	0.0351965856812205	0.00100342385718675	0.0460327863256296	0.0444780380095252	0.0466007096729392	0.0353723873391895	-0.758847606367451	0.00161438225854022	0.360283194938715	-0.0126582154897034	0.131940180709331	0.42871926165165	0.87348613546242	0.448717318021255	0.998713303161106	0.718964570364761	0.989911400444184	0.895146454195187	0.668527056221064	0.383305284778007	0.973283151333224	0.999183285892006	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.78534704025522	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	3'-5' exonuclease activity	MF	Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' end.
GO:0006814	0.0410969225224389	-0.0295561493934587	-0.000981926792262873	-0.0169291805832093	0.00454440375879034	-0.0034448076353277	0.0292635504384535	0.0539562464057406	0.0372763712636154	0.00111548276820457	0.0511597917958674	0.0500633579354714	0.0492993905602676	0.0360571124362886	0.761671266258922	-0.792892344172666	-0.88027069556918	-0.330907925715539	0.0907730513132539	-0.0698752580139197	0.81158885060918	0.447033145463534	0.428654143270928	0.379627559467541	0.741013998011857	0.927751585014615	0.944353398060876	0.417863069128487	0.973283151333224	0.805763668076033	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.806012003055315	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	sodium ion transport	BP	The directed movement of sodium ions (Na+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.
GO:0030246	-0.0112784547264094	-0.0956800177033778	-0.000741664443224236	0.0687344825074297	0.106606861300754	0.113557211217032	0.0124498949983622	0.0562932553379043	0.0395231917843986	0.00116417774648329	0.0517299926437026	0.053931276349692	0.0517795760653086	0.0389572035957712	-0.200351794521558	-2.42085756194282	-0.637071482825222	1.32871626293952	1.97671682400972	2.19308885560987	0.319578764624514	0.841381733706826	0.0162561275166787	0.524709142304395	0.18525263516631	0.0492631336516054	0.029298673393861	0.749576506625806	0.999294240115144	0.120841003847759	0.998169724564096	0.999843293178325	0.978817029376759	0.427390118075177	0.945241410235557	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	carbohydrate binding	MF	Interacting selectively and non-covalently with any carbohydrate, which includes monosaccharides, oligosaccharides and polysaccharides as well as substances derived from monosaccharides by reduction of the carbonyl group (alditols), by oxidation of one or more hydroxy groups to afford the corresponding aldehydes, ketones, or carboxylic acids, or by replacement of one or more hydroxy group(s) by a hydrogen atom. Cyclitols are generally not regarded as carbohydrates.
GO:0006164	0.0163205605631205	0.0182500856499675	-0.000135144490263038	-0.0112056423119168	-0.0176533695489096	-0.0210545443012517	-0.0118987482972878	0.0416500222019979	0.0317073580358839	0.000927869109199386	0.0427777437624241	0.0407668010003941	0.0415196918632873	0.0302141133602529	0.391849984712316	0.575578880754224	-0.145650382066979	-0.261950288312303	-0.433032985559474	-0.507097797608383	-0.393814246852625	0.695530314471036	0.565460123951693	0.884324406469782	0.793593200455899	0.665394855721436	0.61256994184404	0.694081455609599	0.999294240115144	0.884500136062838	0.998169724564096	0.999843293178325	0.999847471221903	0.99911684330958	0.922064905718031	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	purine nucleotide biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of a purine nucleotide, a compound consisting of nucleoside (a purine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar.
GO:0016743	0.0213137937283859	-0.0102260696183791	8.3516215729758e-05	-0.0400720947914635	-0.041006763050829	-0.0419417079640543	0.0181160499129138	0.0483934151331636	0.0359104621946666	0.00102715970898726	0.0464461980109152	0.048962386218255	0.0464702616443891	0.0341824411834796	0.440427559611923	-0.284765747735152	0.0813079163824505	-0.862763724644293	-0.837515615926825	-0.90254942580291	0.529981162424094	0.660039318278183	0.776078743603085	0.935267481227199	0.389162214813493	0.403168468873836	0.367705224012733	0.596634022903449	0.999294240115144	0.957641794489419	0.998169724564096	0.999843293178325	0.999847471221903	0.938268797208855	0.894173595755906	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	carboxyl- or carbamoyltransferase activity	MF	Catalysis of the transfer of a carboxyl- or carbamoyl group from one compound (donor) to another (acceptor).
